(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(11915, 3, 4);[8, 10, 300, 40];משיח;3059;(7, 7, 11, 15, 3059);החמשים;2;(7, 7, 11, 58, 11915);ושמעת מה ידברו ואחר תחזקנה ידיך וירדת במחנה וירד הוא ופרה נערו אל קצה החמשים אשר במחנה
(8803, 4, 4);[8, 10, 300, 40];משיח;2233;(7, 6, 5, 16, 2233);לשחתה;3;(7, 6, 5, 67, 8803);כי הם ומקניהם יעלו ואהליהם יבאו כדי ארבה לרב ולהם ולגמליהם אין מספר ויבאו בארץ לשחתה
(10338, 7, 4);[8, 10, 300, 40];משיח;2631;(7, 6, 28, 18, 2631);המזבח;5;(7, 6, 28, 72, 10338);וישכימו אנשי העיר בבקר והנה נתץ מזבח הבעל והאשרה אשר עליו כרתה ואת הפר השני העלה על המזבח הבנוי
(36154, 8, 4);[8, 10, 300, 40];משיח;9195;(7, 20, 28, 25, 9195);מחר;2;(7, 20, 28, 92, 36154);ופינחס בן אלעזר בן אהרן עמד לפניו בימים ההם לאמר האוסף עוד לצאת למלחמה עם בני בנימן אחי אם אחדל ויאמר יהוה עלו כי מחר אתננו בידך
(3611, 11, 4);[8, 10, 300, 40];משיח;918;(7, 3, 2, 8, 918);מלחמה;3;(7, 3, 2, 29, 3611);רק למען דעת דרות בני ישראל ללמדם מלחמה רק אשר לפנים לא ידעום
(13984, 11, 4);[8, 10, 300, 40];משיח;3570;(7, 8, 15, 14, 3570);זבח;3;(7, 8, 15, 53, 13984);ויבא אל אנשי סכות ויאמר הנה זבח וצלמנע אשר חרפתם אותי לאמר הכף זבח וצלמנע עתה בידך כי נתן לאנשיך היעפים לחם
(32057, 11, 4);[8, 10, 300, 40];משיח;8157;(7, 18, 27, 18, 8157);ובטח;4;(7, 18, 27, 56, 32057);והמה לקחו את אשר עשה מיכה ואת הכהן אשר היה לו ויבאו על ליש על עם שקט ובטח ויכו אותם לפי חרב ואת העיר שרפו באש
(563, 16, 4);[8, 10, 300, 40];משיח;132;(7, 1, 10, 6, 132);בחברון;2;(7, 1, 10, 24, 563);וילך יהודה אל הכנעני היושב בחברון ושם חברון לפנים קרית ארבע ויכו את ששי ואת אחימן ואת תלמי
(22805, 23, 4);[8, 10, 300, 40];משיח;5820;(7, 12, 9, 7, 5820);שלח;3;(7, 12, 9, 28, 22805);ויהי לו שלשים בנים ושלשים בנות שלח החוצה ושלשים בנות הביא לבניו מן החוץ וישפט את ישראל שבע שנים
(7288, 24, 4);[8, 10, 300, 40];משיח;1864;(7, 5, 7, 4, 1864);חדלו;1;(7, 5, 7, 16, 7288);חדלו פרזון בישראל חדלו עד שקמתי דבורה שקמתי אם בישראל
(15199, 25, 4);[8, 10, 300, 40];משיח;3882;(7, 9, 1, 13, 3882);משפחת;4;(7, 9, 1, 48, 15199);וילך אבימלך בן ירבעל שכמה אל אחי אמו וידבר אליהם ואל כל משפחת בית אבי אמו לאמר
(23907, 28, 4);[8, 10, 300, 40];משיח;6101;(7, 13, 13, 5, 6101);מנוח;4;(7, 13, 13, 19, 23907);ויאמר מלאך יהוה אל מנוח מכל אשר אמרתי אל האשה תשמר
(37906, 32, 4);[8, 10, 300, 40];משיח;9628;(7, 21, 8, 17, 9628);המחנה;3;(7, 21, 8, 56, 37906);ויאמרו מי אחד משבטי ישראל אשר לא עלה אל יהוה המצפה והנה לא בא איש אל המחנה מיביש גלעד אל הקהל
