(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(30720, 3, 4);[8, 10, 300, 40];משיח;8269;(3, 20, 8, 3, 8269);חקתי;1;(3, 20, 8, 9, 30720);ושמרתם את חקתי ועשיתם אתם אני יהוה מקדשכם
(44456, 6, 4);[8, 10, 300, 40];משיח;11858;(3, 27, 28, 3, 11858);חרם;1;(3, 27, 28, 5, 44456);אך כל חרם אשר יחרם איש ליהוה מכל אשר לו מאדם ובהמה ומשדה אחזתו לא ימכר ולא יגאל כל חרם קדש קדשים הוא ליהוה
(44456, 11, 4);[8, 10, 300, 40];משיח;11858;(3, 27, 28, 3, 11858);חרם;1;(3, 27, 28, 5, 44456);אך כל חרם אשר יחרם איש ליהוה מכל אשר לו מאדם ובהמה ומשדה אחזתו לא ימכר ולא יגאל כל חרם קדש קדשים הוא ליהוה
(36627, 12, 4);[8, 10, 300, 40];משיח;9847;(3, 23, 39, 13, 9847);חג;1;(3, 23, 39, 47, 36627);אך בחמשה עשר יום לחדש השביעי באספכם את תבואת הארץ תחגו את חג יהוה שבעת ימים ביום הראשון שבתון וביום השמיני שבתון
(40384, 13, 4);[8, 10, 300, 40];משיח;10830;(3, 25, 49, 10, 10830);ממשפחתו;5;(3, 25, 49, 33, 40384);או דדו או בן דדו יגאלנו או משאר בשרו ממשפחתו יגאלנו או השיגה ידו ונגאל
(5824, 16, 4);[8, 10, 300, 40];משיח;1559;(3, 5, 18, 20, 1559);ונסלח;5;(3, 5, 18, 72, 5824);והביא איל תמים מן הצאן בערכך לאשם אל הכהן וכפר עליו הכהן על שגגתו אשר שגג והוא לא ידע ונסלח לו
(7788, 19, 4);[8, 10, 300, 40];משיח;2086;(3, 7, 10, 5, 2086);וחרבה;2;(3, 7, 10, 18, 7788);וכל מנחה בלולה בשמן וחרבה לכל בני אהרן תהיה איש כאחיו
(43882, 19, 4);[8, 10, 300, 40];משיח;11702;(3, 27, 16, 3, 11702);אחזתו;2;(3, 27, 16, 9, 43882);ואם משדה אחזתו יקדיש איש ליהוה והיה ערכך לפי זרעו זרע חמר שערים בחמשים שקל כסף
(1476, 21, 4);[8, 10, 300, 40];משיח;381;(3, 2, 11, 8, 381);חמץ;1;(3, 2, 11, 28, 1476);כל המנחה אשר תקריבו ליהוה לא תעשה חמץ כי כל שאר וכל דבש לא תקטירו ממנו אשה ליהוה
(37863, 25, 4);[8, 10, 300, 40];משיח;10169;(3, 24, 22, 2, 10169);אחד;2;(3, 24, 22, 6, 37863);משפט אחד יהיה לכם כגר כאזרח יהיה כי אני יהוה אלהיכם
(22045, 27, 4);[8, 10, 300, 40];משיח;5918;(3, 14, 43, 6, 5918);אחר;2;(3, 14, 43, 21, 22045);ואם ישוב הנגע ופרח בבית אחר חלץ את האבנים ואחרי הקצות את הבית ואחרי הטוח
(35565, 27, 4);[8, 10, 300, 40];משיח;9578;(3, 23, 19, 10, 9578);לזבח;4;(3, 23, 19, 41, 35565);ועשיתם שעיר עזים אחד לחטאת ושני כבשים בני שנה לזבח שלמים
(31435, 28, 4);[8, 10, 300, 40];משיח;8469;(3, 20, 21, 6, 8469);אחיו;2;(3, 20, 21, 17, 31435);ואיש אשר יקח את אשת אחיו נדה הוא ערות אחיו גלה ערירים יהיו
