(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(187953, -100, 4);[40, 300, 10, 8];משיח;49647;(4, 1, 37, 5, 49647);ושלשים;6;(4, 1, 37, 25, 187953);פקדיהם למטה בנימן חמשה ושלשים אלף וארבע מאות
(283259, -100, 4);[40, 300, 10, 8];משיח;74347;(5, 21, 13, 5, 74347);מעליה;1;(5, 21, 13, 17, 283259);והסירה את שמלת שביה מעליה וישבה בביתך ובכתה את אביה ואת אמה ירח ימים ואחר כן תבוא אליה ובעלתה והיתה לך לאשה
(295463, -100, 4);[40, 300, 10, 8];משיח;77561;(5, 29, 2, 7, 77561);והמפתים;3;(5, 29, 2, 28, 295463);המסות הגדלת אשר ראו עיניך האתת והמפתים הגדלים ההם
(329618, -100, 4);[40, 300, 10, 8];משיח;86299;(6, 15, 55, 1, 86299);מעון;1;(6, 15, 55, 1, 329618);מעון כרמל וזיף ויוטה
(340643, -100, 4);[40, 300, 10, 8];משיח;89044;(6, 22, 31, 1, 89044);ויאמר;4;(6, 22, 31, 4, 340643);ויאמר פינחס בן אלעזר הכהן אל בני ראובן ואל בני גד ואל בני מנשה היום ידענו כי בתוכנו יהוה אשר לא מעלתם ביהוה המעל הזה אז הצלתם את בני ישראל מיד יהוה
(396869, -100, 4);[40, 300, 10, 8];משיח;103296;(8, 10, 5, 7, 103296);שם;2;(8, 10, 5, 24, 396869);אחר כן תבוא גבעת האלהים אשר שם נצבי פלשתים ויהי כבאך שם העיר ופגעת חבל נבאים ירדים מהבמה ולפניהם נבל ותף וחליל וכנור והמה מתנבאים
(434805, -100, 4);[40, 300, 10, 8];משיח;113147;(8, 31, 13, 3, 113147);עצמתיהם;3;(8, 31, 13, 10, 434805);ויקחו את עצמתיהם ויקברו תחת האשל ביבשה ויצמו שבעת ימים
(527420, -100, 4);[40, 300, 10, 8];משיח;137271;(10, 22, 51, 6, 137271);עם;2;(10, 22, 51, 25, 527420);וישכב יהושפט עם אבתיו ויקבר עם אבתיו בעיר דוד אביו וימלך יהורם בנו תחתיו
(530529, -100, 4);[40, 300, 10, 8];משיח;138064;(11, 2, 22, 4, 138064);היום;4;(11, 2, 22, 15, 530529);וירפו המים עד היום הזה כדבר אלישע אשר דבר
(539648, -100, 4);[40, 300, 10, 8];משיח;140420;(11, 7, 9, 11, 140420);יום;3;(11, 7, 9, 38, 539648);ויאמרו איש אל רעהו לא כן אנחנו עשים היום הזה יום בשרה הוא ואנחנו מחשים וחכינו עד אור הבקר ומצאנו עוון ועתה לכו ונבאה ונגידה בית המלך
