(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(52, 9, 4);[8, 10, 300, 40];משיח;12;(30, 1, 3, 1, 12);לריח;4;(30, 1, 3, 4, 52);לריח שמניך טובים שמן תורק שמך על כן עלמות אהבוך
(4933, 26, 4);[8, 10, 300, 40];משיח;1199;(30, 8, 9, 13, 1199);לוח;3;(30, 8, 9, 44, 4933);אם חומה היא נבנה עליה טירת כסף ואם דלת היא נצור עליה לוח ארז
(1211, 30, 4);[8, 10, 300, 40];משיח;297;(30, 2, 15, 1, 297);אחזו;2;(30, 2, 15, 2, 1211);אחזו לנו שעלים שעלים קטנים מחבלים כרמים וכרמינו סמדר
(3125, 50, 4);[8, 10, 300, 40];משיח;762;(30, 5, 10, 2, 762);צח;2;(30, 5, 10, 6, 3125);דודי צח ואדום דגול מרבבה
(2921, 53, 4);[8, 10, 300, 40];משיח;714;(30, 5, 6, 5, 714);חמק;1;(30, 5, 6, 19, 2921);פתחתי אני לדודי ודודי חמק עבר נפשי יצאה בדברו בקשתיהו ולא מצאתיהו קראתיו ולא ענני
(2838, 69, 4);[8, 10, 300, 40];משיח;693;(30, 5, 4, 5, 693);החר;2;(30, 5, 4, 14, 2838);דודי שלח ידו מן החר ומעי המו עליו
(1510, 84, 4);[8, 10, 300, 40];משיח;367;(30, 3, 4, 9, 367);אחזתיו;2;(30, 3, 4, 34, 1510);כמעט שעברתי מהם עד שמצאתי את שאהבה נפשי אחזתיו ולא ארפנו עד שהביאתיו אל בית אמי ואל חדר הורתי
(3069, 85, 4);[8, 10, 300, 40];משיח;748;(30, 5, 8, 12, 748);שחולת;2;(30, 5, 8, 44, 3069);השבעתי אתכם בנות ירושלם אם תמצאו את דודי מה תגידו לו שחולת אהבה אני
(43, 9, 5);[10, 8, 10, 300, 40];משיחי;10;(30, 1, 2, 6, 10);דדיך;3;(30, 1, 2, 26, 43);ישקני מנשיקות פיהו כי טובים דדיך מיין
(1181, 30, 5);[10, 8, 10, 300, 40];משיחי;289;(30, 2, 14, 9, 289);השמיעני;4;(30, 2, 14, 41, 1181);יונתי בחגוי הסלע בסתר המדרגה הראיני את מראיך השמיעני את קולך כי קולך ערב ומראיך נאוה
(2868, 53, 5);[10, 8, 10, 300, 40];משיחי;701;(30, 5, 5, 5, 701);וידי;2;(30, 5, 5, 18, 2868);קמתי אני לפתח לדודי וידי נטפו מור ואצבעתי מור עבר על כפות המנעול
(2769, 69, 5);[6, 8, 10, 300, 40];משיחו;676;(30, 5, 2, 17, 676);קוצותי;4;(30, 5, 2, 63, 2769);אני ישנה ולבי ער קול דודי דופק פתחי לי אחתי רעיתי יונתי תמתי שראשי נמלא טל קוצותי רסיסי לילה
