(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(5243, 1, 4);[40, 300, 10, 8];משיח;1362;(32, 4, 20, 3, 1362);משיח;1;(32, 4, 20, 9, 5243);רוח אפינו משיח יהוה נלכד בשחיתותם אשר אמרנו בצלו נחיה בגוים
(4198, 5, 4);[40, 300, 10, 8];משיח;1100;(32, 3, 60, 3, 1100);נקמתם;5;(32, 3, 60, 12, 4198);ראיתה כל נקמתם כל מחשבתם לי
(3487, 26, 4);[40, 300, 10, 8];משיח;910;(32, 3, 28, 3, 910);וידם;4;(32, 3, 28, 10, 3487);ישב בדד וידם כי נטל עליו
(4732, 28, 4);[40, 300, 10, 8];משיח;1236;(32, 4, 9, 5, 1236);מחללי;1;(32, 4, 9, 16, 4732);טובים היו חללי חרב מחללי רעב שהם יזובו מדקרים מתנובת שדי
(1058, 32, 4);[40, 300, 10, 8];משיח;280;(32, 1, 17, 5, 280);מנחם;4;(32, 1, 17, 20, 1058);פרשה ציון בידיה אין מנחם לה צוה יהוה ליעקב סביביו צריו היתה ירושלם לנדה ביניהם
(3446, 33, 4);[40, 300, 10, 8];משיח;899;(32, 3, 26, 3, 899);ודומם;5;(32, 3, 26, 13, 3446);טוב ויחיל ודומם לתשועת יהוה
(4627, 48, 4);[40, 300, 10, 8];משיח;1208;(32, 4, 6, 13, 1208);ידים;4;(32, 4, 6, 45, 4627);ויגדל עון בת עמי מחטאת סדם ההפוכה כמו רגע ולא חלו בה ידים
(996, 94, 4);[40, 300, 10, 8];משיח;263;(32, 1, 16, 8, 263);מים;3;(32, 1, 16, 28, 996);על אלה אני בוכיה עיני עיני ירדה מים כי רחק ממני מנחם משיב נפשי היו בני שוממים כי גבר אויב
(4193, 5, 5);[30, 40, 300, 10, 8];למשיח;1099;(32, 3, 60, 2, 1099);כל;2;(32, 3, 60, 7, 4193);ראיתה כל נקמתם כל מחשבתם לי
(1026, 32, 5);[40, 40, 300, 10, 8];ממשיח;272;(32, 1, 16, 17, 272);שוממים;3;(32, 1, 16, 58, 1026);על אלה אני בוכיה עיני עיני ירדה מים כי רחק ממני מנחם משיב נפשי היו בני שוממים כי גבר אויב
(5243, 1, 5);[40, 300, 10, 8, 10];משיחי;1362;(32, 4, 20, 3, 1362);משיח;1;(32, 4, 20, 9, 5243);רוח אפינו משיח יהוה נלכד בשחיתותם אשר אמרנו בצלו נחיה בגוים
(4198, 5, 5);[40, 300, 10, 8, 10];משיחי;1100;(32, 3, 60, 3, 1100);נקמתם;5;(32, 3, 60, 12, 4198);ראיתה כל נקמתם כל מחשבתם לי
(3487, 26, 5);[40, 300, 10, 8, 10];משיחי;910;(32, 3, 28, 3, 910);וידם;4;(32, 3, 28, 10, 3487);ישב בדד וידם כי נטל עליו
(4193, 5, 6);[30, 40, 300, 10, 8, 10];למשיחי;1099;(32, 3, 60, 2, 1099);כל;2;(32, 3, 60, 7, 4193);ראיתה כל נקמתם כל מחשבתם לי
(4732, 28, 5);[40, 300, 10, 8, 20];משיחך;1236;(32, 4, 9, 5, 1236);מחללי;1;(32, 4, 9, 16, 4732);טובים היו חללי חרב מחללי רעב שהם יזובו מדקרים מתנובת שדי
(996, 94, 5);[40, 300, 10, 8, 20];משיחך;263;(32, 1, 16, 8, 263);מים;3;(32, 1, 16, 28, 996);על אלה אני בוכיה עיני עיני ירדה מים כי רחק ממני מנחם משיב נפשי היו בני שוממים כי גבר אויב
(4627, 48, 5);[40, 300, 10, 8, 6];משיחו;1208;(32, 4, 6, 13, 1208);ידים;4;(32, 4, 6, 45, 4627);ויגדל עון בת עמי מחטאת סדם ההפוכה כמו רגע ולא חלו בה ידים
(1058, 32, 5);[40, 300, 10, 8, 5];משיחה;280;(32, 1, 17, 5, 280);מנחם;4;(32, 1, 17, 20, 1058);פרשה ציון בידיה אין מנחם לה צוה יהוה ליעקב סביביו צריו היתה ירושלם לנדה ביניהם
(1026, 32, 6);[40, 40, 300, 10, 8, 5];ממשיחה;272;(32, 1, 16, 17, 272);שוממים;3;(32, 1, 16, 58, 1026);על אלה אני בוכיה עיני עיני ירדה מים כי רחק ממני מנחם משיב נפשי היו בני שוממים כי גבר אויב
