(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(4239, -90, 4);[8, 10, 300, 40];משיח;1060;(20, 6, 8, 15, 1060);חסד;1;(20, 6, 8, 46, 4239);הגיד לך אדם מה טוב ומה יהוה דורש ממך כי אם עשות משפט ואהבת חסד והצנע לכת עם אלהיך
(4449, -82, 4);[8, 10, 300, 40];משיח;1112;(20, 6, 14, 5, 1112);וישחך;4;(20, 6, 14, 18, 4449);אתה תאכל ולא תשבע וישחך בקרבך ותסג ולא תפליט ואשר תפלט לחרב אתן
(4449, -52, 4);[8, 10, 300, 40];משיח;1112;(20, 6, 14, 5, 1112);וישחך;4;(20, 6, 14, 18, 4449);אתה תאכל ולא תשבע וישחך בקרבך ותסג ולא תפליט ואשר תפלט לחרב אתן
(798, -47, 4);[8, 10, 300, 40];משיח;202;(20, 1, 16, 1, 202);קרחי;3;(20, 1, 16, 3, 798);קרחי וגזי על בני תענוגיך הרחבי קרחתך כנשר כי גלו ממך
(1355, -43, 4);[8, 10, 300, 40];משיח;348;(20, 2, 11, 4, 348);רוח;3;(20, 2, 11, 11, 1355);לו איש הלך רוח ושקר כזב אטף לך ליין ולשכר והיה מטיף העם הזה
(1101, -41, 4);[8, 10, 300, 40];משיח;284;(20, 2, 5, 6, 284);חבל;1;(20, 2, 5, 17, 1101);לכן לא יהיה לך משליך חבל בגורל בקהל יהוה
(3011, -38, 4);[8, 10, 300, 40];משיח;752;(20, 4, 13, 11, 752);נחושה;2;(20, 4, 13, 42, 3011);קומי ודושי בת ציון כי קרנך אשים ברזל ופרסתיך אשים נחושה והדקות עמים רבים והחרמתי ליהוה בצעם וחילם לאדון כל הארץ
(950, -29, 4);[8, 10, 300, 40];משיח;242;(20, 2, 3, 6, 242);חשב;1;(20, 2, 3, 17, 950);לכן כה אמר יהוה הנני חשב על המשפחה הזאת רעה אשר לא תמישו משם צוארתיכם ולא תלכו רומה כי עת רעה היא
(2215, -16, 4);[8, 10, 300, 40];משיח;556;(20, 4, 1, 2, 556);באחרית;3;(20, 4, 1, 7, 2215);והיה באחרית הימים יהיה הר בית יהוה נכון בראש ההרים ונשא הוא מגבעות ונהרו עליו עמים
(1818, -4, 4);[8, 10, 300, 40];משיח;462;(20, 3, 5, 20, 462);מלחמה;3;(20, 3, 5, 77, 1818);כה אמר יהוה על הנביאים המתעים את עמי הנשכים בשניהם וקראו שלום ואשר לא יתן על פיהם וקדשו עליו מלחמה
(1818, -4, 5);[8, 10, 300, 40, 30];למשיח;462;(20, 3, 5, 20, 462);מלחמה;3;(20, 3, 5, 77, 1818);כה אמר יהוה על הנביאים המתעים את עמי הנשכים בשניהם וקראו שלום ואשר לא יתן על פיהם וקדשו עליו מלחמה
(3011, -38, 5);[8, 10, 300, 40, 40];ממשיח;752;(20, 4, 13, 11, 752);נחושה;2;(20, 4, 13, 42, 3011);קומי ודושי בת ציון כי קרנך אשים ברזל ופרסתיך אשים נחושה והדקות עמים רבים והחרמתי ליהוה בצעם וחילם לאדון כל הארץ
(1355, -43, 5);[8, 10, 300, 40, 5];המשיח;348;(20, 2, 11, 4, 348);רוח;3;(20, 2, 11, 11, 1355);לו איש הלך רוח ושקר כזב אטף לך ליין ולשכר והיה מטיף העם הזה
(4531, -82, 5);[10, 8, 10, 300, 40];משיחי;1134;(20, 6, 15, 14, 1134);יין;1;(20, 6, 15, 49, 4531);אתה תזרע ולא תקצור אתה תדרך זית ולא תסוך שמן ותירוש ולא תשתה יין
(1398, -43, 5);[10, 8, 10, 300, 40];משיחי;361;(20, 2, 12, 3, 361);יעקב;1;(20, 2, 12, 8, 1398);אסף אאסף יעקב כלך קבץ אקבץ שארית ישראל יחד אשימנו כצאן בצרה כעדר בתוך הדברו תהימנה מאדם
(2231, -16, 5);[10, 8, 10, 300, 40];משיחי;560;(20, 4, 1, 6, 560);בית;2;(20, 4, 1, 23, 2231);והיה באחרית הימים יהיה הר בית יהוה נכון בראש ההרים ונשא הוא מגבעות ונהרו עליו עמים
(1822, -4, 5);[20, 8, 10, 300, 40];משיחך;463;(20, 3, 6, 1, 463);לכן;2;(20, 3, 6, 2, 1822);לכן לילה לכם מחזון וחשכה לכם מקסם ובאה השמש על הנביאים וקדר עליהם היום
(1822, -4, 6);[20, 8, 10, 300, 40, 30];למשיחך;463;(20, 3, 6, 1, 463);לכן;2;(20, 3, 6, 2, 1822);לכן לילה לכם מחזון וחשכה לכם מקסם ובאה השמש על הנביאים וקדר עליהם היום
