(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(91811, -100, 4);[8, 10, 300, 40];משיח;23252;(8, 10, 2, 9, 23252);רחל;2;(8, 10, 2, 35, 91811);בלכתך היום מעמדי ומצאת שני אנשים עם קברת רחל בגבול בנימן בצלצח ואמרו אליך נמצאו האתנות אשר הלכת לבקש והנה נטש אביך את דברי האתנות ודאג לכם לאמר מה אעשה לבני
(93236, -100, 4);[8, 10, 300, 40];משיח;23611;(8, 10, 24, 8, 23611);בחר;2;(8, 10, 24, 28, 93236);ויאמר שמואל אל כל העם הראיתם אשר בחר בו יהוה כי אין כמהו בכל העם וירעו כל העם ויאמרו יחי המלך
(216645, -100, 4);[8, 10, 300, 40];משיח;55748;(10, 20, 27, 12, 55748);חשפי;1;(10, 20, 27, 54, 216645);ובני ישראל התפקדו וכלכלו וילכו לקראתם ויחנו בני ישראל נגדם כשני חשפי עזים וארם מלאו את הארץ
(312549, -100, 4);[8, 10, 300, 40];משיח;80282;(12, 42, 5, 15, 80282);ורוח;4;(12, 42, 5, 60, 312549);כה אמר האל יהוה בורא השמים ונוטיהם רקע הארץ וצאצאיה נתן נשמה לעם עליה ורוח להלכים בה
(489440, -100, 4);[8, 10, 300, 40];משיח;125231;(14, 44, 17, 5, 125231);החצר;2;(14, 44, 17, 17, 489440);והיה בבואם אל שערי החצר הפנימית בגדי פשתים ילבשו ולא יעלה עליהם צמר בשרתם בשערי החצר הפנימית וביתה
(31927, -99, 4);[8, 10, 300, 40];משיח;8066;(6, 21, 11, 9, 8066);חברון;1;(6, 21, 11, 30, 31927);ויתנו להם את קרית ארבע אבי הענוק היא חברון בהר יהודה ואת מגרשה סביבתיה
(59994, -99, 4);[8, 10, 300, 40];משיח;15200;(7, 11, 11, 13, 15200);יפתח;4;(7, 11, 11, 55, 59994);וילך יפתח עם זקני גלעד וישימו העם אותו עליהם לראש ולקצין וידבר יפתח את כל דבריו לפני יהוה במצפה
(183973, -99, 4);[8, 10, 300, 40];משיח;47290;(10, 6, 20, 16, 47290);מזבח;4;(10, 6, 20, 68, 183973);ולפני הדביר עשרים אמה ארך ועשרים אמה רחב ועשרים אמה קומתו ויצפהו זהב סגור ויצף מזבח ארז
(324128, -99, 4);[8, 10, 300, 40];משיח;83194;(12, 52, 9, 4, 83194);חרבות;1;(12, 52, 9, 13, 324128);פצחו רננו יחדו חרבות ירושלם כי נחם יהוה עמו גאל ירושלם
(362915, -99, 4);[8, 10, 300, 40];משיח;93083;(13, 18, 4, 12, 93083);אחר;2;(13, 18, 4, 44, 362915);ונשחת הכלי אשר הוא עשה בחמר ביד היוצר ושב ויעשהו כלי אחר כאשר ישר בעיני היוצר לעשות
