(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(11985, 3, 4);[8, 10, 300, 40];משיח;3038;(4, 7, 1, 20, 3038);וימשחם;5;(4, 7, 1, 74, 11985);ויהי ביום כלות משה להקים את המשכן וימשח אתו ויקדש אתו ואת כל כליו ואת המזבח ואת כל כליו וימשחם ויקדש אתם
(5145, 5, 4);[8, 10, 300, 40];משיח;1247;(4, 3, 29, 4, 1247);יחנו;2;(4, 3, 29, 13, 5145);משפחת בני קהת יחנו על ירך המשכן תימנה
(21390, 5, 4);[8, 10, 300, 40];משיח;5483;(4, 11, 20, 2, 5483);חדש;1;(4, 11, 20, 3, 21390);עד חדש ימים עד אשר יצא מאפכם והיה לכם לזרא יען כי מאסתם את יהוה אשר בקרבכם ותבכו לפניו לאמר למה זה יצאנו ממצרים
(46365, 5, 4);[8, 10, 300, 40];משיח;12073;(4, 26, 38, 11, 12073);משפחת;4;(4, 26, 38, 55, 46365);בני בנימן למשפחתם לבלע משפחת הבלעי לאשבל משפחת האשבלי לאחירם משפחת האחירמי
(21358, 6, 4);[8, 10, 300, 40];משיח;5474;(4, 11, 19, 8, 5474);חמשה;1;(4, 11, 19, 26, 21358);לא יום אחד תאכלון ולא יומים ולא חמשה ימים ולא עשרה ימים ולא עשרים יום
(50763, 7, 4);[8, 10, 300, 40];משיח;13165;(4, 29, 11, 10, 13165);ומנחתה;4;(4, 29, 11, 42, 50763);שעיר עזים אחד חטאת מלבד חטאת הכפרים ועלת התמיד ומנחתה ונסכיהם
(46365, 8, 4);[8, 10, 300, 40];משיח;12073;(4, 26, 38, 11, 12073);משפחת;4;(4, 26, 38, 55, 46365);בני בנימן למשפחתם לבלע משפחת הבלעי לאשבל משפחת האשבלי לאחירם משפחת האחירמי
(44975, 10, 4);[8, 10, 300, 40];משיח;11767;(4, 26, 7, 2, 11767);משפחת;4;(4, 26, 7, 7, 44975);אלה משפחת הראובני ויהיו פקדיהם שלשה וארבעים אלף ושבע מאות ושלשים
(46127, 10, 4);[8, 10, 300, 40];משיח;12022;(4, 26, 34, 2, 12022);משפחת;4;(4, 26, 34, 7, 46127);אלה משפחת מנשה ופקדיהם שנים וחמשים אלף ושבע מאות
(46998, 11, 4);[8, 10, 300, 40];משיח;12212;(4, 26, 54, 11, 12212);נחלתו;2;(4, 26, 54, 43, 46998);לרב תרבה נחלתו ולמעט תמעיט נחלתו איש לפי פקדיו יתן נחלתו
(2271, 12, 4);[8, 10, 300, 40];משיח;550;(4, 1, 52, 1, 550);וחנו;2;(4, 1, 52, 2, 2271);וחנו בני ישראל איש על מחנהו ואיש על דגלו לצבאתם
(49159, 12, 4);[8, 10, 300, 40];משיח;12776;(4, 28, 8, 12, 12776);ריח;3;(4, 28, 8, 49, 49159);ואת הכבש השני תעשה בין הערבים כמנחת הבקר וכנסכו תעשה אשה ריח ניחח ליהוה
(45612, 13, 4);[8, 10, 300, 40];משיח;11911;(4, 26, 21, 9, 11911);החמולי;2;(4, 26, 21, 39, 45612);ויהיו בני פרץ לחצרן משפחת החצרני לחמול משפחת החמולי
(45842, 13, 4);[8, 10, 300, 40];משיח;11958;(4, 26, 27, 2, 11958);משפחת;4;(4, 26, 27, 7, 45842);אלה משפחת הזבולני לפקדיהם ששים אלף וחמש מאות
(62375, 13, 4);[8, 10, 300, 40];משיח;16108;(4, 35, 28, 14, 16108);הרצח;4;(4, 35, 28, 51, 62375);כי בעיר מקלטו ישב עד מות הכהן הגדל ואחרי מות הכהן הגדל ישוב הרצח אל ארץ אחזתו
