(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(14253, 1, 4);[8, 10, 300, 40];משיח;3481;(35, 7, 2, 11, 3481);רוחי;3;(35, 7, 2, 42, 14253);ענה דניאל ואמר חזה הוית בחזוי עם ליליא וארו ארבע רוחי שמיא מגיחן לימא רבא
(17601, 5, 4);[8, 10, 300, 40];משיח;4291;(35, 8, 25, 9, 4291);ישחית;3;(35, 8, 25, 41, 17601);ועל שכלו והצליח מרמה בידו ובלבבו יגדיל ובשלוה ישחית רבים ועל שר שרים יעמד ובאפס יד ישבר
(24227, 9, 4);[8, 10, 300, 40];משיח;5904;(35, 12, 12, 2, 5904);המחכה;3;(35, 12, 12, 7, 24227);אשרי המחכה ויגיע לימים אלף שלש מאות שלשים וחמשה
(7359, 40, 4);[8, 10, 300, 40];משיח;1792;(35, 4, 2, 7, 1792);וחזוי;2;(35, 4, 2, 31, 7359);חלם חזית וידחלנני והרהרין על משכבי וחזוי ראשי יבהלנני
(19603, 43, 4);[8, 10, 300, 40];משיח;4768;(35, 9, 26, 20, 4768);נחרצת;2;(35, 9, 26, 78, 19603);ואחרי השבעים ששים ושנים יכרת משיח ואין לו והעיר והקדש ישחית עם נגיד הבא וקצו בשטף ועד קץ מלחמה נחרצת שממות
(15239, 44, 4);[8, 10, 300, 40];משיח;3729;(35, 7, 14, 21, 3729);תתחבל;3;(35, 7, 14, 80, 15239);ולה יהיב שלטן ויקר ומלכו וכל עממיא אמיא ולשניא לה יפלחון שלטנה שלטן עלם די לא יעדה ומלכותה די לא תתחבל
(20855, 54, 4);[8, 10, 300, 40];משיח;5085;(35, 10, 19, 5, 5085);חמדות;1;(35, 10, 19, 15, 20855);ויאמר אל תירא איש חמדות שלום לך חזק וחזק ובדברו עמי התחזקתי ואמרה ידבר אדני כי חזקתני
(19201, 66, 4);[8, 10, 300, 40];משיח;4672;(35, 9, 21, 9, 4672);בחזון;2;(35, 9, 21, 37, 19201);ועוד אני מדבר בתפלה והאיש גבריאל אשר ראיתי בחזון בתחלה מעף ביעף נגע אלי כעת מנחת ערב
(14031, 75, 4);[8, 10, 300, 40];משיח;3428;(35, 6, 27, 26, 3428);תתחבל;3;(35, 6, 27, 94, 14031);מן קדמי שים טעם די בכל שלטן מלכותי להון זאעין ודחלין מן קדם אלהה די דניאל די הוא אלהא חיא וקים לעלמין ומלכותה די לא תתחבל ושלטנה עד סופא
(12233, 84, 4);[8, 10, 300, 40];משיח;2968;(35, 6, 5, 7, 2968);להשכחה;5;(35, 6, 5, 34, 12233);אדין סרכיא ואחשדרפניא הוו בעין עלה להשכחה לדניאל מצד מלכותא וכל עלה ושחיתה לא יכלין להשכחה כל קבל די מהימן הוא וכל שלו ושחיתה לא השתכחת עלוהי
