(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(22196, -99, 4);[40, 300, 10, 8];משיח;5740;(10, 10, 2, 16, 5740);שלמה;3;(10, 10, 2, 62, 22196);ותבא ירושלמה בחיל כבד מאד גמלים נשאים בשמים וזהב רב מאד ואבן יקרה ותבא אל שלמה ותדבר אליו את כל אשר היה עם לבבה
(25929, -99, 4);[40, 300, 10, 8];משיח;6712;(10, 11, 34, 5, 6712);הממלכה;2;(10, 11, 34, 12, 25929);ולא אקח את כל הממלכה מידו כי נשיא אשתנו כל ימי חייו למען דוד עבדי אשר בחרתי אתו אשר שמר מצותי וחקתי
(33157, -98, 4);[40, 300, 10, 8];משיח;8609;(10, 15, 4, 2, 8609);למען;2;(10, 15, 4, 4, 33157);כי למען דוד נתן יהוה אלהיו לו ניר בירושלם להקים את בנו אחריו ולהעמיד את ירושלם
(11040, -96, 4);[40, 300, 10, 8];משיח;2901;(10, 6, 7, 7, 2901);ומקבות;2;(10, 6, 7, 27, 11040);והבית בהבנתו אבן שלמה מסע נבנה ומקבות והגרזן כל כלי ברזל לא נשמע בבית בהבנתו
(3416, -94, 4);[40, 300, 10, 8];משיח;877;(10, 2, 4, 21, 877);נפשם;4;(10, 2, 4, 75, 3416);למען יקים יהוה את דברו אשר דבר עלי לאמר אם ישמרו בניך את דרכם ללכת לפני באמת בכל לבבם ובכל נפשם לאמר לא יכרת לך איש מעל כסא ישראל
(31998, -94, 4);[40, 300, 10, 8];משיח;8310;(10, 14, 15, 8, 8310);במים;2;(10, 14, 15, 29, 31998);והכה יהוה את ישראל כאשר ינוד הקנה במים ונתש את ישראל מעל האדמה הטובה הזאת אשר נתן לאבותיהם וזרם מעבר לנהר יען אשר עשו את אשריהם מכעיסים את יהוה
(13027, -93, 4);[40, 300, 10, 8];משיח;3392;(10, 7, 7, 5, 3392);שם;2;(10, 7, 7, 18, 13027);ואולם הכסא אשר ישפט שם אלם המשפט עשה וספון בארז מהקרקע עד הקרקע
(13690, -91, 4);[40, 300, 10, 8];משיח;3555;(10, 7, 17, 11, 3555);העמודים;7;(10, 7, 17, 48, 13690);שבכים מעשה שבכה גדלים מעשה שרשרות לכתרת אשר על ראש העמודים שבעה לכתרת האחת ושבעה לכתרת השנית
(10495, -87, 4);[40, 300, 10, 8];משיח;2771;(10, 5, 30, 14, 2771);העשים;5;(10, 5, 30, 59, 10495);לבד משרי הנצבים לשלמה אשר על המלאכה שלשת אלפים ושלש מאות הרדים בעם העשים במלאכה
(2940, -85, 4);[40, 300, 10, 8];משיח;754;(10, 1, 50, 4, 754);שלמה;3;(10, 1, 50, 17, 2940);ואדניהו ירא מפני שלמה ויקם וילך ויחזק בקרנות המזבח
(22385, -85, 4);[40, 300, 10, 8];משיח;5793;(10, 10, 6, 1, 5793);ותאמר;4;(10, 10, 6, 4, 22385);ותאמר אל המלך אמת היה הדבר אשר שמעתי בארצי על דבריך ועל חכמתך
(610, -74, 4);[40, 300, 10, 8];משיח;153;(10, 1, 11, 6, 153);אם;2;(10, 1, 11, 17, 610);ויאמר נתן אל בת שבע אם שלמה לאמר הלוא שמעת כי מלך אדניהו בן חגית ואדנינו דוד לא ידע
(10166, -71, 4);[40, 300, 10, 8];משיח;2689;(10, 5, 25, 3, 2689);לחירם;5;(10, 5, 25, 13, 10166);ושלמה נתן לחירם עשרים אלף כר חטים מכלת לביתו ועשרים כר שמן כתית כה יתן שלמה לחירם שנה בשנה
(36474, -64, 4);[40, 300, 10, 8];משיח;9479;(10, 16, 24, 19, 9479);שם;2;(10, 16, 24, 61, 36474);ויקן את ההר שמרון מאת שמר בככרים כסף ויבן את ההר ויקרא את שם העיר אשר בנה על שם שמר אדני ההר שמרון
