(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(6805, -98, 4);[40, 300, 10, 8];משיח;1742;(7, 4, 21, 24, 1742);וימת;3;(7, 4, 21, 90, 6805);ותקח יעל אשת חבר את יתד האהל ותשם את המקבת בידה ותבוא אליו בלאט ותתקע את היתד ברקתו ותצנח בארץ והוא נרדם ויעף וימת
(21470, -97, 4);[40, 300, 10, 8];משיח;5486;(7, 11, 30, 5, 5486);ויאמר;4;(7, 11, 30, 20, 21470);וידר יפתח נדר ליהוה ויאמר אם נתון תתן את בני עמון בידי
(3965, -94, 4);[40, 300, 10, 8];משיח;1002;(7, 3, 8, 9, 1002);מלך;1;(7, 3, 8, 36, 3965);ויחר אף יהוה בישראל וימכרם ביד כושן רשעתים מלך ארם נהרים ויעבדו בני ישראל את כושן רשעתים שמנה שנים
(27271, -92, 4);[40, 300, 10, 8];משיח;6946;(7, 16, 1, 5, 6946);שם;2;(7, 16, 1, 19, 27271);וילך שמשון עזתה וירא שם אשה זונה ויבא אליה
(1411, -91, 4);[40, 300, 10, 8];משיח;364;(7, 1, 25, 14, 364);משפחתו;1;(7, 1, 25, 44, 1411);ויראם את מבוא העיר ויכו את העיר לפי חרב ואת האיש ואת כל משפחתו שלחו
(13399, -90, 4);[40, 300, 10, 8];משיח;3426;(7, 8, 5, 20, 3426);מדין;1;(7, 8, 5, 73, 13399);ויאמר לאנשי סכות תנו נא ככרות לחם לעם אשר ברגלי כי עיפים הם ואנכי רדף אחרי זבח וצלמנע מלכי מדין
(15562, -84, 4);[40, 300, 10, 8];משיח;3979;(7, 9, 6, 11, 3979);אבימלך;4;(7, 9, 6, 43, 15562);ויאספו כל בעלי שכם וכל בית מלוא וילכו וימליכו את אבימלך למלך עם אלון מצב אשר בשכם
(8185, -78, 4);[40, 300, 10, 8];משיח;2082;(7, 5, 26, 5, 2082);להלמות;4;(7, 5, 26, 23, 8185);ידה ליתד תשלחנה וימינה להלמות עמלים והלמה סיסרא מחקה ראשו ומחצה וחלפה רקתו
(28232, -77, 4);[40, 300, 10, 8];משיח;7183;(7, 16, 15, 1, 7183);ותאמר;4;(7, 16, 15, 4, 28232);ותאמר אליו איך תאמר אהבתיך ולבך אין אתי זה שלש פעמים התלת בי ולא הגדת לי במה כחך גדול
(36298, -77, 4);[40, 300, 10, 8];משיח;9229;(7, 20, 31, 13, 9229);כפעם;4;(7, 20, 31, 55, 36298);ויצאו בני בנימן לקראת העם הנתקו מן העיר ויחלו להכות מהעם חללים כפעם בפעם במסלות אשר אחת עלה בית אל ואחת גבעתה בשדה כשלשים איש בישראל
(28641, -75, 4);[40, 300, 10, 8];משיח;7291;(7, 16, 20, 9, 7291);כפעם;4;(7, 16, 20, 41, 28641);ותאמר פלשתים עליך שמשון ויקץ משנתו ויאמר אצא כפעם בפעם ואנער והוא לא ידע כי יהוה סר מעליו
(34266, -75, 4);[40, 300, 10, 8];משיח;8724;(7, 19, 28, 13, 8724);למקמו;4;(7, 19, 28, 53, 34266);ויאמר אליה קומי ונלכה ואין ענה ויקחה על החמור ויקם האיש וילך למקמו
(19801, -74, 4);[40, 300, 10, 8];משיח;5055;(7, 11, 4, 2, 5055);מימים;3;(7, 11, 4, 7, 19801);ויהי מימים וילחמו בני עמון עם ישראל
(16841, -73, 4);[40, 300, 10, 8];משיח;4300;(7, 9, 28, 8, 4300);שכם;3;(7, 9, 28, 27, 16841);ויאמר געל בן עבד מי אבימלך ומי שכם כי נעבדנו הלא בן ירבעל וזבל פקידו עבדו את אנשי חמור אבי שכם ומדוע נעבדנו אנחנו
(20313, -67, 4);[40, 300, 10, 8];משיח;5183;(7, 11, 12, 8, 5183);לאמר;3;(7, 11, 12, 30, 20313);וישלח יפתח מלאכים אל מלך בני עמון לאמר מה לי ולך כי באת אלי להלחם בארצי
(23991, -65, 4);[40, 300, 10, 8];משיח;6126;(7, 13, 14, 19, 6126);תשמר;3;(7, 13, 14, 63, 23991);מכל אשר יצא מגפן היין לא תאכל ויין ושכר אל תשת וכל טמאה אל תאכל כל אשר צויתיה תשמר
(32758, -62, 4);[40, 300, 10, 8];משיח;8339;(7, 19, 7, 1, 8339);ויקם;4;(7, 19, 7, 4, 32758);ויקם האיש ללכת ויפצר בו חתנו וישב וילן שם
(31192, -60, 4);[40, 300, 10, 8];משיח;7928;(7, 18, 14, 9, 7928);ויאמרו;4;(7, 18, 14, 38, 31192);ויענו חמשת האנשים ההלכים לרגל את הארץ ליש ויאמרו אל אחיהם הידעתם כי יש בבתים האלה אפוד ותרפים ופסל ומסכה ועתה דעו מה תעשו
(9794, -55, 4);[40, 300, 10, 8];משיח;2489;(7, 6, 21, 14, 2489);מן;1;(7, 6, 21, 53, 9794);וישלח מלאך יהוה את קצה המשענת אשר בידו ויגע בבשר ובמצות ותעל האש מן הצור ותאכל את הבשר ואת המצות ומלאך יהוה הלך מעיניו
(33840, -51, 4);[40, 300, 10, 8];משיח;8616;(7, 19, 23, 2, 8616);אליהם;5;(7, 19, 23, 9, 33840);ויצא אליהם האיש בעל הבית ויאמר אלהם אל אחי אל תרעו נא אחרי אשר בא האיש הזה אל ביתי אל תעשו את הנבלה הזאת
(36863, -50, 4);[40, 300, 10, 8];משיח;9368;(7, 20, 39, 14, 9368);אמרו;2;(7, 20, 39, 60, 36863);ויהפך איש ישראל במלחמה ובנימן החל להכות חללים באיש ישראל כשלשים איש כי אמרו אך נגוף נגף הוא לפנינו כמלחמה הראשנה
(7503, -43, 4);[40, 300, 10, 8];משיח;1915;(7, 5, 11, 15, 1915);עם;2;(7, 5, 11, 63, 7503);מקול מחצצים בין משאבים שם יתנו צדקות יהוה צדקת פרזנו בישראל אז ירדו לשערים עם יהוה
(38002, -32, 4);[40, 300, 10, 8];משיח;9653;(7, 21, 10, 12, 9653);לאמר;3;(7, 21, 10, 45, 38002);וישלחו שם העדה שנים עשר אלף איש מבני החיל ויצוו אותם לאמר לכו והכיתם את יושבי יבש גלעד לפי חרב והנשים והטף
(23991, -28, 4);[40, 300, 10, 8];משיח;6126;(7, 13, 14, 19, 6126);תשמר;3;(7, 13, 14, 63, 23991);מכל אשר יצא מגפן היין לא תאכל ויין ושכר אל תשת וכל טמאה אל תאכל כל אשר צויתיה תשמר
