(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(2876, 1, 4);[8, 10, 300, 40];משיח;728;(38, 2, 32, 3, 728);אחי;2;(38, 2, 32, 9, 2876);ובני ידע אחי שמי יתר ויונתן וימת יתר לא בנים
(17546, 5, 4);[8, 10, 300, 40];משיח;4286;(38, 11, 11, 8, 4286);חכמוני;1;(38, 11, 11, 30, 17546);ואלה מספר הגברים אשר לדויד ישבעם בן חכמוני ראש השלושים הוא עורר את חניתו על שלש מאות חלל בפעם אחת
(22040, 5, 4);[8, 10, 300, 40];משיח;5365;(38, 14, 1, 10, 5365);וחרשי;2;(38, 14, 1, 37, 22040);וישלח חירם מלך צר מלאכים אל דויד ועצי ארזים וחרשי קיר וחרשי עצים לבנות לו בית
(31190, 5, 4);[8, 10, 300, 40];משיח;7612;(38, 21, 12, 11, 7612);וחרב;2;(38, 21, 12, 39, 31190);אם שלוש שנים רעב ואם שלשה חדשים נספה מפני צריך וחרב אויבך למשגת ואם שלשת ימים חרב יהוה ודבר בארץ ומלאך יהוה משחית בכל גבול ישראל ועתה ראה מה אשיב את שלחי דבר
(3934, 6, 4);[8, 10, 300, 40];משיח;996;(38, 3, 4, 4, 996);בחברון;2;(38, 3, 4, 11, 3934);ששה נולד לו בחברון וימלך שם שבע שנים וששה חדשים ושלשים ושלוש שנה מלך בירושלם
(6432, 8, 4);[8, 10, 300, 40];משיח;1591;(38, 4, 41, 17, 1591);ויחרימם;3;(38, 4, 41, 75, 6432);ויבאו אלה הכתובים בשמות בימי יחזקיהו מלך יהודה ויכו את אהליהם ואת המעינים אשר נמצאו שמה ויחרימם עד היום הזה וישבו תחתיהם כי מרעה לצאנם שם
(15204, 8, 4);[8, 10, 300, 40];משיח;3711;(38, 9, 25, 1, 3711);ואחיהם;3;(38, 9, 25, 3, 15204);ואחיהם בחצריהם לבוא לשבעת הימים מעת אל עת עם אלה
(7801, 9, 4);[8, 10, 300, 40];משיח;1919;(38, 5, 25, 5, 1919);אחרי;2;(38, 5, 25, 25, 7801);וימעלו באלהי אבותיהם ויזנו אחרי אלהי עמי הארץ אשר השמיד אלהים מפניהם
(9958, 10, 4);[8, 10, 300, 40];משיח;2467;(38, 6, 46, 4, 2467);ממשפחת;5;(38, 6, 46, 20, 9958);ולבני קהת הנותרים ממשפחת המטה ממחצית מטה חצי מנשה בגורל ערים עשר
(14609, 11, 4);[8, 10, 300, 40];משיח;3570;(38, 9, 13, 1, 3570);ואחיהם;3;(38, 9, 13, 3, 14609);ואחיהם ראשים לבית אבותם אלף ושבע מאות וששים גבורי חיל מלאכת עבודת בית האלהים
(7737, 14, 4);[8, 10, 300, 40];משיח;1906;(38, 5, 24, 11, 1906);ויחדיאל;3;(38, 5, 24, 54, 7737);ואלה ראשי בית אבותם ועפר וישעי ואליאל ועזריאל וירמיה והודויה ויחדיאל אנשים גבורי חיל אנשי שמות ראשים לבית אבותם
(20936, 16, 4);[8, 10, 300, 40];משיח;5091;(38, 12, 39, 10, 5091);חברונה;1;(38, 12, 39, 34, 20936);כל אלה אנשי מלחמה עדרי מערכה בלבב שלם באו חברונה להמליך את דויד על כל ישראל וגם כל שרית ישראל לב אחד להמליך את דויד
(5175, 18, 4);[8, 10, 300, 40];משיח;1287;(38, 4, 12, 9, 1287);תחנה;2;(38, 4, 12, 30, 5175);ואשתון הוליד את בית רפא ואת פסח ואת תחנה אבי עיר נחש אלה אנשי רכה
