(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(24817, -100, 4);[40, 300, 10, 8];משיח;6322;(6, 15, 55, 1, 6322);מעון;1;(6, 15, 55, 1, 24817);מעון כרמל וזיף ויוטה
(35917, -100, 4);[40, 300, 10, 8];משיח;9087;(6, 22, 31, 1, 9087);ויאמר;4;(6, 22, 31, 4, 35917);ויאמר פינחס בן אלעזר הכהן אל בני ראובן ואל בני גד ואל בני מנשה היום ידענו כי בתוכנו יהוה אשר לא מעלתם ביהוה המעל הזה אז הצלתם את בני ישראל מיד יהוה
(2604, -96, 4);[40, 300, 10, 8];משיח;684;(6, 2, 22, 10, 684);הרדפים;6;(6, 2, 22, 40, 2604);וילכו ויבאו ההרה וישבו שם שלשת ימים עד שבו הרדפים ויבקשו הרדפים בכל הדרך ולא מצאו
(1591, -92, 4);[40, 300, 10, 8];משיח;427;(6, 2, 7, 7, 427);המעברות;2;(6, 2, 7, 29, 1591);והאנשים רדפו אחריהם דרך הירדן על המעברות והשער סגרו אחרי כאשר יצאו הרדפים אחריהם
(1901, -92, 4);[40, 300, 10, 8];משיח;503;(6, 2, 11, 15, 503);בשמים;3;(6, 2, 11, 59, 1901);ונשמע וימס לבבנו ולא קמה עוד רוח באיש מפניכם כי יהוה אלהיכם הוא אלהים בשמים ממעל ועל הארץ מתחת
(10859, -92, 4);[40, 300, 10, 8];משיח;2774;(6, 8, 7, 2, 2774);תקמו;3;(6, 8, 7, 7, 10859);ואתם תקמו מהאורב והורשתם את העיר ונתנה יהוה אלהיכם בידכם
(10209, -88, 4);[40, 300, 10, 8];משיח;2605;(6, 7, 24, 21, 2605);חמרו;2;(6, 7, 24, 72, 10209);ויקח יהושע את עכן בן זרח ואת הכסף ואת האדרת ואת לשון הזהב ואת בניו ואת בנתיו ואת שורו ואת חמרו ואת צאנו ואת אהלו ואת כל אשר לו וכל ישראל עמו ויעלו אתם עמק עכור
(8043, -86, 4);[40, 300, 10, 8];משיח;2050;(6, 6, 22, 2, 2050);האנשים;6;(6, 6, 22, 12, 8043);ולשנים האנשים המרגלים את הארץ אמר יהושע באו בית האשה הזונה והוציאו משם את האשה ואת כל אשר לה כאשר נשבעתם לה
(38517, -86, 4);[40, 300, 10, 8];משיח;9717;(6, 24, 14, 17, 9717);ובמצרים;3;(6, 24, 14, 70, 38517);ועתה יראו את יהוה ועבדו אתו בתמים ובאמת והסירו את אלהים אשר עבדו אבותיכם בעבר הנהר ובמצרים ועבדו את יהוה
(15757, -85, 4);[40, 300, 10, 8];משיח;4001;(6, 10, 19, 3, 4001);תעמדו;3;(6, 10, 19, 9, 15757);ואתם אל תעמדו רדפו אחרי איביכם וזנבתם אותם אל תתנום לבוא אל עריהם כי נתנם יהוה אלהיכם בידכם
(4246, -84, 4);[40, 300, 10, 8];משיח;1094;(6, 4, 5, 13, 1094);לכם;3;(6, 4, 5, 54, 4246);ויאמר להם יהושע עברו לפני ארון יהוה אלהיכם אל תוך הירדן והרימו לכם איש אבן אחת על שכמו למספר שבטי בני ישראל
(10856, -84, 4);[40, 300, 10, 8];משיח;2773;(6, 8, 7, 1, 2773);ואתם;4;(6, 8, 7, 4, 10856);ואתם תקמו מהאורב והורשתם את העיר ונתנה יהוה אלהיכם בידכם
(31811, -83, 4);[40, 300, 10, 8];משיח;8036;(6, 21, 9, 5, 8036);וממטה;3;(6, 21, 9, 20, 31811);ויתנו ממטה בני יהודה וממטה בני שמעון את הערים האלה אשר יקרא אתהן בשם
(5696, -81, 4);[40, 300, 10, 8];משיח;1465;(6, 5, 3, 6, 1465);וימל;3;(6, 5, 3, 23, 5696);ויעש לו יהושע חרבות צרים וימל את בני ישראל אל גבעת הערלות
(30653, -80, 4);[40, 300, 10, 8];משיח;7740;(6, 20, 1, 5, 7740);לאמר;3;(6, 20, 1, 19, 30653);וידבר יהוה אל יהושע לאמר
(4769, -76, 4);[40, 300, 10, 8];משיח;1226;(6, 4, 11, 12, 1226);העם;3;(6, 4, 11, 47, 4769);ויהי כאשר תם כל העם לעבור ויעבר ארון יהוה והכהנים לפני העם
(33496, -75, 4);[40, 300, 10, 8];משיח;8469;(6, 21, 44, 13, 8469);מכל;1;(6, 21, 44, 48, 33496);וינח יהוה להם מסביב ככל אשר נשבע לאבותם ולא עמד איש בפניהם מכל איביהם את כל איביהם נתן יהוה בידם
(15120, -73, 4);[40, 300, 10, 8];משיח;3844;(6, 10, 8, 10, 3844);נתתים;5;(6, 10, 8, 36, 15120);ויאמר יהוה אל יהושע אל תירא מהם כי בידך נתתים לא יעמד איש מהם בפניך
(34614, -66, 4);[40, 300, 10, 8];משיח;8759;(6, 22, 14, 11, 8759);מטות;1;(6, 22, 14, 37, 34614);ועשרה נשאים עמו נשיא אחד נשיא אחד לבית אב לכל מטות ישראל ואיש ראש בית אבותם המה לאלפי ישראל
(17172, -62, 4);[40, 300, 10, 8];משיח;4368;(6, 10, 38, 7, 4368);וילחם;5;(6, 10, 38, 29, 17172);וישב יהושע וכל ישראל עמו דברה וילחם עליה
(27317, -62, 4);[40, 300, 10, 8];משיח;6938;(6, 18, 7, 4, 6938);ללוים;5;(6, 18, 7, 13, 27317);כי אין חלק ללוים בקרבכם כי כהנת יהוה נחלתו וגד וראובן וחצי שבט המנשה לקחו נחלתם מעבר לירדן מזרחה אשר נתן להם משה עבד יהוה
(13816, -58, 4);[40, 300, 10, 8];משיח;3520;(6, 9, 17, 7, 3520);ביום;4;(6, 9, 17, 29, 13816);ויסעו בני ישראל ויבאו אל עריהם ביום השלישי ועריהם גבעון והכפירה ובארות וקרית יערים
(29455, -58, 4);[40, 300, 10, 8];משיח;7455;(6, 19, 23, 6, 7455);למשפחתם;2;(6, 19, 23, 20, 29455);זאת נחלת מטה בני יששכר למשפחתם הערים וחצריהן
(37981, -56, 4);[40, 300, 10, 8];משיח;9592;(6, 24, 7, 12, 9592);הים;3;(6, 24, 7, 49, 37981);ויצעקו אל יהוה וישם מאפל ביניכם ובין המצרים ויבא עליו את הים ויכסהו ותראינה עיניכם את אשר עשיתי במצרים ותשבו במדבר ימים רבים
