(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(8003, 3, 4);[8, 10, 300, 40];משיח;1941;(37, 6, 15, 6, 1941);לחמשים;2;(37, 6, 15, 28, 8003);ותשלם החומה בעשרים וחמשה לאלול לחמשים ושנים יום
(8860, 3, 4);[8, 10, 300, 40];משיח;2143;(37, 7, 10, 5, 2143);חמשים;1;(37, 7, 10, 13, 8860);בני ארח שש מאות חמשים ושנים
(9134, 3, 4);[8, 10, 300, 40];משיח;2211;(37, 7, 21, 3, 2211);לחזקיה;2;(37, 7, 21, 8, 9134);בני אטר לחזקיה תשעים ושמנה
(9431, 3, 4);[8, 10, 300, 40];משיח;2283;(37, 7, 33, 4, 2283);חמשים;1;(37, 7, 33, 11, 9431);אנשי נבו אחר חמשים ושנים
(9622, 3, 4);[8, 10, 300, 40];משיח;2330;(37, 7, 40, 4, 2330);חמשים;1;(37, 7, 40, 10, 9622);בני אמר אלף חמשים ושנים
(17960, 3, 4);[8, 10, 300, 40];משיח;4302;(37, 11, 25, 2, 4302);החצרים;2;(37, 11, 25, 5, 17960);ואל החצרים בשדתם מבני יהודה ישבו בקרית הארבע ובנתיה ובדיבן ובנתיה וביקבצאל וחצריה
(9778, 7, 4);[8, 10, 300, 40];משיח;2367;(37, 7, 45, 11, 2367);חטיטא;1;(37, 7, 45, 37, 9778);השערים בני שלום בני אטר בני טלמן בני עקוב בני חטיטא בני שבי מאה שלשים ושמנה
(19161, 8, 4);[8, 10, 300, 40];משיח;4559;(37, 12, 27, 1, 4559);ובחנכת;3;(37, 12, 27, 3, 19161);ובחנכת חומת ירושלם בקשו את הלוים מכל מקומתם להביאם לירושלם לעשת חנכה ושמחה ובתודות ובשיר מצלתים נבלים ובכנרות
(9637, 9, 4);[8, 10, 300, 40];משיח;2333;(37, 7, 41, 2, 2333);פשחור;3;(37, 7, 41, 6, 9637);בני פשחור אלף מאתים ארבעים ושבעה
(9778, 10, 4);[8, 10, 300, 40];משיח;2367;(37, 7, 45, 11, 2367);חטיטא;1;(37, 7, 45, 37, 9778);השערים בני שלום בני אטר בני טלמן בני עקוב בני חטיטא בני שבי מאה שלשים ושמנה
(5209, 11, 4);[8, 10, 300, 40];משיח;1274;(37, 4, 10, 10, 1274);מחזיקים;2;(37, 4, 10, 38, 5209);ויהי מן היום ההוא חצי נערי עשים במלאכה וחצים מחזיקים והרמחים המגנים והקשתות והשרינים והשרים אחרי כל בית יהודה
(21317, 12, 4);[8, 10, 300, 40];משיח;5035;(37, 13, 14, 7, 5035);תמח;3;(37, 13, 14, 21, 21317);זכרה לי אלהי על זאת ואל תמח חסדי אשר עשיתי בבית אלהי ובמשמריו
(12941, 13, 4);[8, 10, 300, 40];משיח;3131;(37, 9, 8, 13, 3131);החתי;2;(37, 9, 8, 49, 12941);ומצאת את לבבו נאמן לפניך וכרות עמו הברית לתת את ארץ הכנעני החתי האמרי והפרזי והיבוסי והגרגשי לתת לזרעו ותקם את דבריך כי צדיק אתה
(8775, 14, 4);[8, 10, 300, 40];משיח;2121;(37, 7, 7, 13, 2121);נחום;2;(37, 7, 7, 56, 8775);הבאים עם זרבבל ישוע נחמיה עזריה רעמיה נחמני מרדכי בלשן מספרת בגוי נחום בענה מספר אנשי עם ישראל
(4407, 16, 4);[8, 10, 300, 40];משיח;1089;(37, 3, 35, 13, 1089);חומת;1;(37, 3, 35, 47, 4407);וטוביה העמני אצלו ויאמר גם אשר הם בונים אם יעלה שועל ופרץ חומת אבניהם
(21727, 23, 4);[8, 10, 300, 40];משיח;5132;(37, 13, 19, 14, 5132);יפתחום;4;(37, 13, 19, 61, 21727);ויהי כאשר צללו שערי ירושלם לפני השבת ואמרה ויסגרו הדלתות ואמרה אשר לא יפתחום עד אחר השבת ומנערי העמדתי על השערים לא יבוא משא ביום השבת
(17259, 25, 4);[8, 10, 300, 40];משיח;4136;(37, 11, 11, 11, 4136);אחיטוב;2;(37, 11, 11, 34, 17259);שריה בן חלקיה בן משלם בן צדוק בן מריות בן אחיטוב נגד בית האלהים
(19212, 25, 4);[8, 10, 300, 40];משיח;4570;(37, 12, 27, 12, 4570);חנכה;1;(37, 12, 27, 54, 19212);ובחנכת חומת ירושלם בקשו את הלוים מכל מקומתם להביאם לירושלם לעשת חנכה ושמחה ובתודות ובשיר מצלתים נבלים ובכנרות
(21318, 29, 4);[8, 10, 300, 40];משיח;5036;(37, 13, 14, 8, 5036);חסדי;1;(37, 13, 14, 22, 21318);זכרה לי אלהי על זאת ואל תמח חסדי אשר עשיתי בבית אלהי ובמשמריו
(18651, 41, 4);[8, 10, 300, 40];משיח;4451;(37, 12, 12, 10, 4451);חנניה;1;(37, 12, 12, 44, 18651);ובימי יויקים היו כהנים ראשי האבות לשריה מריה לירמיה חנניה
(3919, 46, 4);[8, 10, 300, 40];משיח;973;(37, 3, 27, 11, 973);חומת;1;(37, 3, 27, 47, 3919);אחריו החזיקו התקעים מדה שנית מנגד המגדל הגדול היוצא ועד חומת העפל
(3963, 46, 4);[8, 10, 300, 40];משיח;983;(37, 3, 29, 1, 983);אחריו;2;(37, 3, 29, 2, 3963);אחריו החזיק צדוק בן אמר נגד ביתו ואחריו החזיק שמעיה בן שכניה שמר שער המזרח
(9473, 48, 4);[8, 10, 300, 40];משיח;2293;(37, 7, 35, 2, 2293);חרם;1;(37, 7, 35, 4, 9473);בני חרם שלש מאות ועשרים
(19637, 48, 4);[8, 10, 300, 40];משיח;4662;(37, 12, 36, 9, 4662);חנני;1;(37, 12, 36, 39, 19637);ואחיו שמעיה ועזראל מללי גללי מעי נתנאל ויהודה חנני בכלי שיר דויד איש האלהים ועזרא הסופר לפניהם
(20079, 49, 4);[8, 10, 300, 40];משיח;4757;(37, 12, 43, 4, 4757);זבחים;3;(37, 12, 43, 17, 20079);ויזבחו ביום ההוא זבחים גדולים וישמחו כי האלהים שמחם שמחה גדולה וגם הנשים והילדים שמחו ותשמע שמחת ירושלם מרחוק
