(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(8642, 1, 4);[40, 300, 10, 8];משיח;2143;(39, 6, 42, 6, 2143);משיחך;1;(39, 6, 42, 18, 8642);יהוה אלהים אל תשב פני משיחך זכרה לחסדי דויד עבדך
(3302, 3, 4);[40, 300, 10, 8];משיח;811;(39, 3, 15, 6, 811);אמות;2;(39, 3, 15, 24, 3302);ויעש לפני הבית עמודים שנים אמות שלשים וחמש ארך והצפת אשר על ראשו אמות חמש
(8633, 4, 4);[40, 300, 10, 8];משיח;2139;(39, 6, 42, 2, 2139);אלהים;5;(39, 6, 42, 9, 8633);יהוה אלהים אל תשב פני משיחך זכרה לחסדי דויד עבדך
(39252, 5, 4);[40, 300, 10, 8];משיח;9666;(39, 28, 27, 12, 9666);מלכי;1;(39, 28, 27, 49, 39252);וישכב אחז עם אבתיו ויקברהו בעיר בירושלם כי לא הביאהו לקברי מלכי ישראל וימלך יחזקיהו בנו תחתיו
(8598, 7, 4);[40, 300, 10, 8];משיח;2132;(39, 6, 41, 11, 2132);אלהים;5;(39, 6, 41, 47, 8598);ועתה קומה יהוה אלהים לנוחך אתה וארון עזך כהניך יהוה אלהים ילבשו תשועה וחסידיך ישמחו בטוב
(15643, 9, 4);[40, 300, 10, 8];משיח;3891;(39, 11, 21, 19, 3891);ושמונה;3;(39, 11, 21, 82, 15643);ויאהב רחבעם את מעכה בת אבשלום מכל נשיו ופילגשיו כי נשים שמונה עשרה נשא ופילגשים ששים ויולד עשרים ושמונה בנים וששים בנות
(1821, 10, 4);[40, 300, 10, 8];משיח;454;(39, 2, 9, 17, 454);בתים;4;(39, 2, 9, 76, 1821);והנה לחטבים לכרתי העצים נתתי חטים מכות לעבדיך כרים עשרים אלף ושערים כרים עשרים אלף ויין בתים עשרים אלף ושמן בתים עשרים אלף
(12809, 10, 4);[40, 300, 10, 8];משיח;3190;(39, 9, 21, 20, 3190);ותוכיים;7;(39, 9, 21, 90, 12809);כי אניות למלך הלכות תרשיש עם עבדי חורם אחת לשלוש שנים תבואנה אניות תרשיש נשאות זהב וכסף שנהבים וקופים ותוכיים
(24408, 10, 4);[40, 300, 10, 8];משיח;6050;(39, 18, 34, 3, 6050);ביום;4;(39, 18, 34, 14, 24408);ותעל המלחמה ביום ההוא ומלך ישראל היה מעמיד במרכבה נכח ארם עד הערב וימת לעת בוא השמש
(11687, 11, 4);[40, 300, 10, 8];משיח;2911;(39, 9, 5, 3, 2911);המלך;2;(39, 9, 5, 9, 11687);ותאמר אל המלך אמת הדבר אשר שמעתי בארצי על דבריך ועל חכמתך
(12388, 12, 4);[40, 300, 10, 8];משיח;3082;(39, 9, 15, 4, 3082);מאתים;5;(39, 9, 15, 17, 12388);ויעש המלך שלמה מאתים צנה זהב שחוט שש מאות זהב שחוט יעלה על הצנה האחת
(33678, 12, 4);[40, 300, 10, 8];משיח;8311;(39, 25, 5, 19, 8311);ומעלה;2;(39, 25, 5, 87, 33678);ויקבץ אמציהו את יהודה ויעמידם לבית אבות לשרי האלפים ולשרי המאות לכל יהודה ובנימן ויפקדם למבן עשרים שנה ומעלה וימצאם שלש מאות אלף בחור יוצא צבא אחז רמח וצנה
(11730, 14, 4);[40, 300, 10, 8];משיח;2922;(39, 9, 6, 2, 2922);האמנתי;3;(39, 9, 6, 6, 11730);ולא האמנתי לדבריהם עד אשר באתי ותראינה עיני והנה לא הגד לי חצי מרבית חכמתך יספת על השמועה אשר שמעתי
(1459, 19, 4);[40, 300, 10, 8];משיח;368;(39, 2, 5, 10, 368);השמים;3;(39, 2, 5, 33, 1459);ומי יעצר כח לבנות לו בית כי השמים ושמי השמים לא יכלכלהו ומי אני אשר אבנה לו בית כי אם להקטיר לפניו
(30524, 20, 4);[40, 300, 10, 8];משיח;7542;(39, 23, 9, 7, 7542);החניתים;7;(39, 23, 9, 32, 30524);ויתן יהוידע הכהן לשרי המאות את החניתים ואת המגנות ואת השלטים אשר למלך דויד אשר בית האלהים
(27914, 25, 4);[40, 300, 10, 8];משיח;6890;(39, 21, 5, 2, 6890);שלשים;5;(39, 21, 5, 7, 27914);בן שלשים ושתים שנה יהורם במלכו ושמונה שנים מלך בירושלם
