(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(12532, -100, 4);[40, 300, 10, 8];משיח;3016;(36, 9, 1, 13, 3016);מעמי;3;(36, 9, 1, 56, 12532);וככלות אלה נגשו אלי השרים לאמר לא נבדלו העם ישראל והכהנים והלוים מעמי הארצות כתעבתיהם לכנעני החתי הפרזי היבוסי העמני המאבי המצרי והאמרי
(13892, -96, 4);[40, 300, 10, 8];משיח;3326;(36, 10, 2, 15, 3326);מעמי;3;(36, 10, 2, 68, 13892);ויען שכניה בן יחיאל מבני עולם ויאמר לעזרא אנחנו מעלנו באלהינו ונשב נשים נכריות מעמי הארץ ועתה יש מקוה לישראל על זאת
(7814, -93, 4);[40, 300, 10, 8];משיח;1892;(36, 6, 10, 7, 1892);ומצלין;2;(36, 6, 10, 30, 7814);די להון מהקרבין ניחוחין לאלה שמיא ומצלין לחיי מלכא ובנוהי
(1946, -90, 4);[40, 300, 10, 8];משיח;471;(36, 2, 42, 16, 471);מאה;1;(36, 2, 42, 54, 1946);בני השערים בני שלום בני אטר בני טלמן בני עקוב בני חטיטא בני שבי הכל מאה שלשים ותשעה
(4742, -74, 4);[40, 300, 10, 8];משיח;1128;(36, 4, 10, 2, 1128);אמיא;2;(36, 4, 10, 6, 4742);ושאר אמיא די הגלי אסנפר רבא ויקירא והותב המו בקריה די שמרין ושאר עבר נהרה וכענת
(10673, -72, 4);[40, 300, 10, 8];משיח;2596;(36, 8, 7, 2, 2596);עילם;4;(36, 8, 7, 9, 10673);ומבני עילם ישעיה בן עתליה ועמו שבעים הזכרים
(1580, -71, 4);[40, 300, 10, 8];משיח;381;(36, 2, 30, 3, 381);מאה;1;(36, 2, 30, 9, 1580);בני מגביש מאה חמשים וששה
(13393, -54, 4);[40, 300, 10, 8];משיח;3212;(36, 9, 11, 24, 3212);בטמאתם;6;(36, 9, 11, 97, 13393);אשר צוית ביד עבדיך הנביאים לאמר הארץ אשר אתם באים לרשתה ארץ נדה היא בנדת עמי הארצות בתועבתיהם אשר מלאוה מפה אל פה בטמאתם
(10590, -51, 4);[40, 300, 10, 8];משיח;2577;(36, 8, 4, 8, 2577);מאתים;5;(36, 8, 4, 36, 10590);מבני פחת מואב אליהועיני בן זרחיה ועמו מאתים הזכרים
(10551, -38, 4);[40, 300, 10, 8];משיח;2569;(36, 8, 3, 10, 2569);וחמשים;3;(36, 8, 3, 43, 10551);מבני שכניה מבני פרעש זכריה ועמו התיחש לזכרים מאה וחמשים
