(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(8855, 6, 4);[40, 300, 10, 8];משיח;2142;(37, 7, 10, 4, 2142);מאות;1;(37, 7, 10, 9, 8855);בני ארח שש מאות חמשים ושנים
(2593, 9, 4);[40, 300, 10, 8];משיח;648;(37, 3, 5, 10, 648);אדניהם;6;(37, 3, 5, 49, 2593);ועל ידם החזיקו התקועים ואדיריהם לא הביאו צורם בעבדת אדניהם
(18361, 12, 4);[40, 300, 10, 8];משיח;4391;(37, 12, 5, 1, 4391);מימין;3;(37, 12, 5, 3, 18361);מימין מעדיה בלגה
(6592, 22, 4);[40, 300, 10, 8];משיח;1595;(37, 5, 14, 11, 1595);עשרים;5;(37, 5, 14, 42, 6592);גם מיום אשר צוה אותי להיות פחם בארץ יהודה משנת עשרים ועד שנת שלשים ושתים לארתחשסתא המלך שנים שתים עשרה אני ואחי לחם הפחה לא אכלתי
(9044, 24, 4);[40, 300, 10, 8];משיח;2189;(37, 7, 17, 5, 2189);מאות;1;(37, 7, 17, 16, 9044);בני עזגד אלפים שלש מאות עשרים ושנים
(18740, 24, 4);[40, 300, 10, 8];משיח;4470;(37, 12, 17, 3, 4470);למנימין;5;(37, 12, 17, 14, 18740);לאביה זכרי למנימין למועדיה פלטי
(19374, 25, 4);[40, 300, 10, 8];משיח;4604;(37, 12, 30, 6, 4604);העם;3;(37, 12, 30, 29, 19374);ויטהרו הכהנים והלוים ויטהרו את העם ואת השערים ואת החומה
(20326, 25, 4);[40, 300, 10, 8];משיח;4808;(37, 12, 45, 10, 4808);שלמה;3;(37, 12, 45, 55, 20326);וישמרו משמרת אלהיהם ומשמרת הטהרה והמשררים והשערים כמצות דויד שלמה בנו
(18025, 26, 4);[40, 300, 10, 8];משיח;4315;(37, 11, 26, 2, 4315);ובמלדה;3;(37, 11, 26, 9, 18025);ובישוע ובמלדה ובבית פלט
(9388, 28, 4);[40, 300, 10, 8];משיח;2271;(37, 7, 31, 4, 2271);ועשרים;6;(37, 7, 31, 17, 9388);אנשי מכמס מאה ועשרים ושנים
