(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(1278, -94, 4);[8, 10, 300, 40];משיח;337;(32, 1, 20, 16, 337);חרב;1;(32, 1, 20, 53, 1278);ראה יהוה כי צר לי מעי חמרמרו נהפך לבי בקרבי כי מרו מריתי מחוץ שכלה חרב בבית כמות
(4771, -48, 4);[8, 10, 300, 40];משיח;1245;(32, 4, 10, 3, 1245);רחמניות;2;(32, 4, 10, 9, 4771);ידי נשים רחמניות בשלו ילדיהן היו לברות למו בשבר בת עמי
(3545, -33, 4);[8, 10, 300, 40];משיח;927;(32, 3, 31, 3, 927);יזנח;4;(32, 3, 31, 8, 3545);כי לא יזנח לעולם אדני
(1154, -32, 4);[8, 10, 300, 40];משיח;304;(32, 1, 18, 14, 304);ובחורי;3;(32, 1, 18, 52, 1154);צדיק הוא יהוה כי פיהו מריתי שמעו נא כל עמים וראו מכאבי בתולתי ובחורי הלכו בשבי
(4816, -28, 4);[8, 10, 300, 40];משיח;1257;(32, 4, 11, 4, 1257);חמתו;1;(32, 4, 11, 10, 4816);כלה יהוה את חמתו שפך חרון אפו ויצת אש בציון ותאכל יסודתיה
(3565, -26, 4);[8, 10, 300, 40];משיח;933;(32, 3, 32, 4, 933);ורחם;3;(32, 3, 32, 11, 3565);כי אם הוגה ורחם כרב חסדו
(4213, -5, 4);[8, 10, 300, 40];משיח;1105;(32, 3, 61, 2, 1105);חרפתם;1;(32, 3, 61, 5, 4213);שמעת חרפתם יהוה כל מחשבתם עלי
(5246, -1, 4);[8, 10, 300, 40];משיח;1362;(32, 4, 20, 3, 1362);משיח;4;(32, 4, 20, 12, 5246);רוח אפינו משיח יהוה נלכד בשחיתותם אשר אמרנו בצלו נחיה בגוים
(4213, -5, 5);[8, 10, 300, 40, 30];למשיח;1105;(32, 3, 61, 2, 1105);חרפתם;1;(32, 3, 61, 5, 4213);שמעת חרפתם יהוה כל מחשבתם עלי
(1154, -32, 5);[8, 10, 300, 40, 40];ממשיח;304;(32, 1, 18, 14, 304);ובחורי;3;(32, 1, 18, 52, 1154);צדיק הוא יהוה כי פיהו מריתי שמעו נא כל עמים וראו מכאבי בתולתי ובחורי הלכו בשבי
(3591, -26, 5);[10, 8, 10, 300, 40];משיחי;941;(32, 3, 33, 6, 941);בני;3;(32, 3, 33, 18, 3591);כי לא ענה מלבו ויגה בני איש
(4218, -5, 5);[10, 8, 10, 300, 40];משיחי;1106;(32, 3, 61, 3, 1106);יהוה;1;(32, 3, 61, 10, 4218);שמעת חרפתם יהוה כל מחשבתם עלי
(5247, -1, 5);[10, 8, 10, 300, 40];משיחי;1363;(32, 4, 20, 4, 1363);יהוה;1;(32, 4, 20, 13, 5247);רוח אפינו משיח יהוה נלכד בשחיתותם אשר אמרנו בצלו נחיה בגוים
(4218, -5, 6);[10, 8, 10, 300, 40, 30];למשיחי;1106;(32, 3, 61, 3, 1106);יהוה;1;(32, 3, 61, 10, 4218);שמעת חרפתם יהוה כל מחשבתם עלי
(1372, -94, 5);[20, 8, 10, 300, 40];משיחך;363;(32, 1, 22, 4, 363);לפניך;5;(32, 1, 22, 14, 1372);תבא כל רעתם לפניך ועולל למו כאשר עוללת לי על כל פשעי כי רבות אנחתי ולבי דוי
(4844, -28, 5);[20, 8, 10, 300, 40];משיחך;1264;(32, 4, 11, 11, 1264);ותאכל;4;(32, 4, 11, 38, 4844);כלה יהוה את חמתו שפך חרון אפו ויצת אש בציון ותאכל יסודתיה
(4819, -48, 5);[6, 8, 10, 300, 40];משיחו;1257;(32, 4, 11, 4, 1257);חמתו;4;(32, 4, 11, 13, 4819);כלה יהוה את חמתו שפך חרון אפו ויצת אש בציון ותאכל יסודתיה
(1186, -32, 5);[5, 8, 10, 300, 40];משיחה;311;(32, 1, 19, 5, 311);כהני;2;(32, 1, 19, 21, 1186);קראתי למאהבי המה רמוני כהני וזקני בעיר גועו כי בקשו אכל למו וישיבו את נפשם
(1186, -32, 6);[5, 8, 10, 300, 40, 40];ממשיחה;311;(32, 1, 19, 5, 311);כהני;2;(32, 1, 19, 21, 1186);קראתי למאהבי המה רמוני כהני וזקני בעיר גועו כי בקשו אכל למו וישיבו את נפשם
