(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(19552, 4, 4);[8, 10, 300, 40];משיח;5098;(9, 13, 22, 20, 5098);אחתו;2;(9, 13, 22, 65, 19552);ולא דבר אבשלום עם אמנון למרע ועד טוב כי שנא אבשלום את אמנון על דבר אשר ענה את תמר אחתו
(37636, 5, 4);[8, 10, 300, 40];משיח;9854;(9, 22, 12, 5, 9854);חשרת;1;(9, 22, 12, 19, 37636);וישת חשך סביבתיו סכות חשרת מים עבי שחקים
(23560, 8, 4);[8, 10, 300, 40];משיח;6154;(9, 15, 12, 10, 6154);בזבחו;4;(9, 15, 12, 45, 23560);וישלח אבשלום את אחיתפל הגילני יועץ דוד מעירו מגלה בזבחו את הזבחים ויהי הקשר אמץ והעם הולך ורב את אבשלום
(26571, 12, 4);[8, 10, 300, 40];משיח;6948;(9, 16, 23, 2, 6948);אחיתפל;2;(9, 16, 23, 6, 26571);ועצת אחיתפל אשר יעץ בימים ההם כאשר ישאל בדבר האלהים כן כל עצת אחיתפל גם לדוד גם לאבשלם
(26220, 14, 4);[8, 10, 300, 40];משיח;6852;(9, 16, 16, 14, 6852);יחי;2;(9, 16, 16, 52, 26220);ויהי כאשר בא חושי הארכי רעה דוד אל אבשלום ויאמר חושי אל אבשלום יחי המלך יחי המלך
(33024, 14, 4);[8, 10, 300, 40];משיח;8651;(9, 19, 32, 9, 8651);לשלחו;4;(9, 19, 32, 41, 33024);וברזלי הגלעדי ירד מרגלים ויעבר את המלך הירדן לשלחו את בירדן
(38783, 15, 4);[8, 10, 300, 40];משיח;10138;(9, 23, 1, 4, 10138);האחרנים;3;(9, 23, 1, 14, 38783);ואלה דברי דוד האחרנים נאם דוד בן ישי ונאם הגבר הקם על משיח אלהי יעקב ונעים זמרות ישראל
(40264, 19, 4);[8, 10, 300, 40];משיח;10523;(9, 23, 30, 4, 10523);מנחלי;3;(9, 23, 30, 17, 40264);בניהו פרעתני הדי מנחלי געש
(32311, 28, 4);[8, 10, 300, 40];משיח;8457;(9, 19, 21, 6, 8457);חטאתי;1;(9, 19, 21, 15, 32311);כי ידע עבדך כי אני חטאתי והנה באתי היום ראשון לכל בית יוסף לרדת לקראת אדני המלך
(41239, 30, 4);[8, 10, 300, 40];משיח;10783;(9, 24, 12, 14, 10783);אחת;2;(9, 24, 12, 45, 41239);הלוך ודברת אל דוד כה אמר יהוה שלש אנכי נוטל עליך בחר לך אחת מהם ואעשה לך
(16191, 32, 4);[8, 10, 300, 40];משיח;4203;(9, 12, 1, 1, 4203);וישלח;5;(9, 12, 1, 5, 16191);וישלח יהוה את נתן אל דוד ויבא אליו ויאמר לו שני אנשים היו בעיר אחת אחד עשיר ואחד ראש
(13050, 37, 4);[8, 10, 300, 40];משיח;3394;(9, 9, 10, 21, 3394);שלחני;3;(9, 9, 10, 83, 13050);ועבדת לו את האדמה אתה ובניך ועבדיך והבאת והיה לבן אדניך לחם ואכלו ומפיבשת בן אדניך יאכל תמיד לחם על שלחני ולציבא חמשה עשר בנים ועשרים עבדים
