(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(44148, 4, 4);[40, 300, 10, 8];משיח;11346;(11, 23, 31, 2, 11346);עשרים;5;(11, 23, 31, 7, 44148);בן עשרים ושלש שנה יהואחז במלכו ושלשה חדשים מלך בירושלם ושם אמו חמוטל בת ירמיהו מלבנה
(18223, 5, 4);[40, 300, 10, 8];משיח;4685;(11, 10, 14, 3, 4685);חיים;4;(11, 10, 14, 14, 18223);ויאמר תפשום חיים ויתפשום חיים וישחטום אל בור בית עקד ארבעים ושנים איש ולא השאיר איש מהם
(23570, 5, 4);[40, 300, 10, 8];משיח;6058;(11, 13, 17, 10, 6058);ויאמר;4;(11, 13, 17, 43, 23570);ויאמר פתח החלון קדמה ויפתח ויאמר אלישע ירה ויור ויאמר חץ תשועה ליהוה וחץ תשועה בארם והכית את ארם באפק עד כלה
(6330, 7, 4);[40, 300, 10, 8];משיח;1640;(11, 4, 28, 7, 1640);אמרתי;2;(11, 4, 28, 25, 6330);ותאמר השאלתי בן מאת אדני הלא אמרתי לא תשלה אתי
(34198, 9, 4);[40, 300, 10, 8];משיח;8789;(11, 18, 27, 1, 8789);ויאמר;4;(11, 18, 27, 4, 34198);ויאמר אליהם רב שקה העל אדניך ואליך שלחני אדני לדבר את הדברים האלה הלא על האנשים הישבים על החמה לאכל את חריהם ולשתות את שיניהם עמכם
(37100, 9, 4);[40, 300, 10, 8];משיח;9534;(11, 19, 36, 5, 9534);מלך;1;(11, 19, 36, 19, 37100);ויסע וילך וישב סנחריב מלך אשור וישב בנינוה
(3405, 10, 4);[40, 300, 10, 8];משיח;871;(11, 3, 7, 7, 871);לאמר;3;(11, 3, 7, 28, 3405);וילך וישלח אל יהושפט מלך יהודה לאמר מלך מואב פשע בי התלך אתי אל מואב למלחמה ויאמר אעלה כמוני כמוך כעמי כעמך כסוסי כסוסיך
(32987, 10, 4);[40, 300, 10, 8];משיח;8475;(11, 18, 11, 2, 8475);מלך;1;(11, 18, 11, 5, 32987);ויגל מלך אשור את ישראל אשורה וינחם בחלח ובחבור נהר גוזן וערי מדי
(43489, 10, 4);[40, 300, 10, 8];משיח;11179;(11, 23, 23, 2, 11179);אם;2;(11, 23, 23, 4, 43489);כי אם בשמנה עשרה שנה למלך יאשיהו נעשה הפסח הזה ליהוה בירושלם
(5175, 12, 4);[40, 300, 10, 8];משיח;1331;(11, 4, 7, 5, 1331);ויאמר;4;(11, 4, 7, 22, 5175);ותבא ותגד לאיש האלהים ויאמר לכי מכרי את השמן ושלמי את נשיכי ואת בניכי תחיי בנותר
(7563, 12, 4);[40, 300, 10, 8];משיח;1953;(11, 5, 5, 2, 1953);מלך;1;(11, 5, 5, 6, 7563);ויאמר מלך ארם לך בא ואשלחה ספר אל מלך ישראל וילך ויקח בידו עשר ככרי כסף וששת אלפים זהב ועשר חליפות בגדים
(22528, 12, 4);[40, 300, 10, 8];משיח;5787;(11, 13, 1, 2, 5787);עשרים;5;(11, 13, 1, 9, 22528);בשנת עשרים ושלש שנה ליואש בן אחזיהו מלך יהודה מלך יהואחז בן יהוא על ישראל בשמרון שבע עשרה שנה
