(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(1550, 4, 4);[40, 300, 10, 8];משיח;373;(36, 2, 28, 6, 373);עשרים;5;(36, 2, 28, 23, 1550);אנשי בית אל והעי מאתים עשרים ושלשה
(992, 6, 4);[40, 300, 10, 8];משיח;237;(36, 2, 5, 4, 237);מאות;1;(36, 2, 5, 10, 992);בני ארח שבע מאות חמשה ושבעים
(24617, 6, 4);[40, 300, 10, 8];משיח;5896;(37, 7, 10, 4, 5896);מאות;1;(37, 7, 10, 9, 24617);בני ארח שש מאות חמשים ושנים
(18355, 9, 4);[40, 300, 10, 8];משיח;4402;(37, 3, 5, 10, 4402);אדניהם;6;(37, 3, 5, 49, 18355);ועל ידם החזיקו התקועים ואדיריהם לא הביאו צורם בעבדת אדניהם
(34123, 12, 4);[40, 300, 10, 8];משיח;8145;(37, 12, 5, 1, 8145);מימין;3;(37, 12, 5, 3, 34123);מימין מעדיה בלגה
(4418, 17, 4);[40, 300, 10, 8];משיח;1056;(36, 4, 5, 3, 1056);יועצים;6;(36, 4, 5, 17, 4418);וסכרים עליהם יועצים להפר עצתם כל ימי כורש מלך פרס ועד מלכות דריוש מלך פרס
(2303, 19, 4);[40, 300, 10, 8];משיח;568;(36, 2, 57, 9, 568);אמי;2;(36, 2, 57, 33, 2303);בני שפטיה בני חטיל בני פכרת הצביים בני אמי
(22354, 22, 4);[40, 300, 10, 8];משיח;5349;(37, 5, 14, 11, 5349);עשרים;5;(37, 5, 14, 42, 22354);גם מיום אשר צוה אותי להיות פחם בארץ יהודה משנת עשרים ועד שנת שלשים ושתים לארתחשסתא המלך שנים שתים עשרה אני ואחי לחם הפחה לא אכלתי
(24806, 24, 4);[40, 300, 10, 8];משיח;5943;(37, 7, 17, 5, 5943);מאות;1;(37, 7, 17, 16, 24806);בני עזגד אלפים שלש מאות עשרים ושנים
(34502, 24, 4);[40, 300, 10, 8];משיח;8224;(37, 12, 17, 3, 8224);למנימין;5;(37, 12, 17, 14, 34502);לאביה זכרי למנימין למועדיה פלטי
(35136, 25, 4);[40, 300, 10, 8];משיח;8358;(37, 12, 30, 6, 8358);העם;3;(37, 12, 30, 29, 35136);ויטהרו הכהנים והלוים ויטהרו את העם ואת השערים ואת החומה
(36088, 25, 4);[40, 300, 10, 8];משיח;8562;(37, 12, 45, 10, 8562);שלמה;3;(37, 12, 45, 55, 36088);וישמרו משמרת אלהיהם ומשמרת הטהרה והמשררים והשערים כמצות דויד שלמה בנו
(33787, 26, 4);[40, 300, 10, 8];משיח;8069;(37, 11, 26, 2, 8069);ובמלדה;3;(37, 11, 26, 9, 33787);ובישוע ובמלדה ובבית פלט
(25150, 28, 4);[40, 300, 10, 8];משיח;6025;(37, 7, 31, 4, 6025);ועשרים;6;(37, 7, 31, 17, 25150);אנשי מכמס מאה ועשרים ושנים
(2988, 30, 4);[40, 300, 10, 8];משיח;724;(36, 2, 70, 8, 724);והנתינים;8;(36, 2, 70, 47, 2988);וישבו הכהנים והלוים ומן העם והמשררים והשוערים והנתינים בעריהם וכל ישראל בעריהם
(31065, 31, 4);[40, 300, 10, 8];משיח;7440;(37, 10, 9, 1, 7440);מעזיה;1;(37, 10, 9, 1, 31065);מעזיה בלגי שמעיה אלה הכהנים
(22571, 32, 4);[40, 300, 10, 8];משיח;5402;(37, 5, 16, 11, 5402);קבוצים;6;(37, 5, 16, 48, 22571);וגם במלאכת החומה הזאת החזקתי ושדה לא קנינו וכל נערי קבוצים שם על המלאכה
(34800, 32, 4);[40, 300, 10, 8];משיח;8288;(37, 12, 24, 18, 8288);משמר;3;(37, 12, 24, 83, 34800);וראשי הלוים חשביה שרביה וישוע בן קדמיאל ואחיהם לנגדם להלל להודות במצות דויד איש האלהים משמר לעמת משמר
(1279, 37, 4);[40, 300, 10, 8];משיח;307;(36, 2, 16, 5, 307);ושמנה;3;(36, 2, 16, 21, 1279);בני אטר ליחזקיה תשעים ושמנה
(1860, 37, 4);[40, 300, 10, 8];משיח;448;(36, 2, 40, 7, 448);שבעים;5;(36, 2, 40, 34, 1860);הלוים בני ישוע וקדמיאל לבני הודויה שבעים וארבעה
(20288, 40, 4);[40, 300, 10, 8];משיח;4872;(37, 3, 38, 3, 4872);החומה;4;(37, 3, 38, 11, 20288);ונבנה את החומה ותקשר כל החומה עד חציה ויהי לב לעם לעשות
(33320, 41, 4);[40, 300, 10, 8];משיח;7963;(37, 11, 17, 3, 7963);מיכא;1;(37, 11, 17, 9, 33320);ומתניה בן מיכא בן זבדי בן אסף ראש התחלה יהודה לתפלה ובקבקיה משנה מאחיו ועבדא בן שמוע בן גלל בן ידיתון
(12305, 42, 4);[40, 300, 10, 8];משיח;2963;(36, 8, 35, 2, 2963);מהשבי;1;(36, 8, 35, 6, 12305);הבאים מהשבי בני הגולה הקריבו עלות לאלהי ישראל פרים שנים עשר על כל ישראל אילים תשעים וששה כבשים שבעים ושבעה צפירי חטאת שנים עשר הכל עולה ליהוה
(28477, 45, 4);[40, 300, 10, 8];משיח;6827;(37, 9, 5, 23, 6827);ומרומם;6;(37, 9, 5, 103, 28477);ויאמרו הלוים ישוע וקדמיאל בני חשבניה שרביה הודיה שבניה פתחיה קומו ברכו את יהוה אלהיכם מן העולם עד העולם ויברכו שם כבדך ומרומם על כל ברכה ותהלה
(28282, 47, 4);[40, 300, 10, 8];משיח;6784;(37, 9, 3, 13, 6784);ומשתחוים;2;(37, 9, 3, 59, 28282);ויקומו על עמדם ויקראו בספר תורת יהוה אלהיהם רבעית היום ורבעית מתודים ומשתחוים ליהוה אלהיהם
(34773, 47, 4);[40, 300, 10, 8];משיח;8282;(37, 12, 24, 12, 8282);במצות;2;(37, 12, 24, 56, 34773);וראשי הלוים חשביה שרביה וישוע בן קדמיאל ואחיהם לנגדם להלל להודות במצות דויד איש האלהים משמר לעמת משמר
(37647, 47, 4);[40, 300, 10, 8];משיח;8928;(37, 13, 22, 1, 8928);ואמרה;3;(37, 13, 22, 3, 37647);ואמרה ללוים אשר יהיו מטהרים ובאים שמרים השערים לקדש את יום השבת גם זאת זכרה לי אלהי וחוסה עלי כרב חסדך
(14775, 48, 4);[40, 300, 10, 8];משיח;3539;(36, 10, 15, 11, 3539);ומשלם;2;(36, 10, 15, 37, 14775);אך יונתן בן עשהאל ויחזיה בן תקוה עמדו על זאת ומשלם ושבתי הלוי עזרם
(22318, 49, 4);[40, 300, 10, 8];משיח;5340;(37, 5, 14, 2, 5340);מיום;4;(37, 5, 14, 6, 22318);גם מיום אשר צוה אותי להיות פחם בארץ יהודה משנת עשרים ועד שנת שלשים ושתים לארתחשסתא המלך שנים שתים עשרה אני ואחי לחם הפחה לא אכלתי
(30258, 50, 4);[40, 300, 10, 8];משיח;7256;(37, 9, 29, 13, 7256);בם;2;(37, 9, 29, 57, 30258);ותעד בהם להשיבם אל תורתך והמה הזידו ולא שמעו למצותיך ובמשפטיך חטאו בם אשר יעשה אדם וחיה בהם ויתנו כתף סוררת וערפם הקשו ולא שמעו
(22251, 51, 4);[40, 300, 10, 8];משיח;5323;(37, 5, 13, 18, 5323);ומיגיעו;2;(37, 5, 13, 62, 22251);גם חצני נערתי ואמרה ככה ינער האלהים את כל האיש אשר לא יקים את הדבר הזה מביתו ומיגיעו וככה יהיה נעור ורק ויאמרו כל הקהל אמן ויהללו את יהוה ויעש העם כדבר הזה
(20277, 53, 4);[40, 300, 10, 8];משיח;4869;(37, 3, 37, 12, 4869);הבונים;6;(37, 3, 37, 48, 20277);ואל תכס על עונם וחטאתם מלפניך אל תמחה כי הכעיסו לנגד הבונים
