(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(66992, -100, 4);[8, 10, 300, 40];משיח;16852;(14, 44, 17, 5, 16852);החצר;2;(14, 44, 17, 17, 66992);והיה בבואם אל שערי החצר הפנימית בגדי פשתים ילבשו ולא יעלה עליהם צמר בשרתם בשערי החצר הפנימית וביתה
(58526, -95, 4);[8, 10, 300, 40];משיח;14759;(14, 39, 29, 9, 14759);רוחי;3;(14, 39, 29, 30, 58526);ולא אסתיר עוד פני מהם אשר שפכתי את רוחי על בית ישראל נאם אדני יהוה
(69402, -94, 4);[8, 10, 300, 40];משיח;17447;(14, 45, 25, 5, 17447);לחדש;2;(14, 45, 25, 19, 69402);בשביעי בחמשה עשר יום לחדש בחג יעשה כאלה שבעת הימים כחטאת כעלה וכמנחה וכשמן
(60478, -91, 4);[8, 10, 300, 40];משיח;15248;(14, 40, 33, 12, 15248);חמשים;1;(14, 40, 33, 49, 60478);ותאו ואלו ואלמו כמדות האלה וחלונות לו ולאלמו סביב סביב ארך חמשים אמה ורחב חמש ועשרים אמה
(57844, -85, 4);[8, 10, 300, 40];משיח;14585;(14, 39, 17, 20, 14585);זבחי;3;(14, 39, 17, 70, 57844);ואתה בן אדם כה אמר אדני יהוה אמר לצפור כל כנף ולכל חית השדה הקבצו ובאו האספו מסביב על זבחי אשר אני זבח לכם זבח גדול על הרי ישראל ואכלתם בשר ושתיתם דם
(7931, -83, 4);[8, 10, 300, 40];משיח;1995;(14, 7, 22, 10, 1995);וחללוה;2;(14, 7, 22, 39, 7931);והסבותי פני מהם וחללו את צפוני ובאו בה פריצים וחללוה
(34854, -82, 4);[8, 10, 300, 40];משיח;8809;(14, 24, 16, 4, 8809);לקח;3;(14, 24, 16, 12, 34854);בן אדם הנני לקח ממך את מחמד עיניך במגפה ולא תספד ולא תבכה ולוא תבוא דמעתך
(70807, -82, 4);[8, 10, 300, 40];משיח;17798;(14, 46, 21, 13, 17798);החצר;2;(14, 46, 21, 59, 70807);ויוציאני אל החצר החיצנה ויעבירני אל ארבעת מקצועי החצר והנה חצר במקצע החצר חצר במקצע החצר
(39223, -78, 4);[8, 10, 300, 40];משיח;9888;(14, 27, 31, 1, 9888);והקריחו;6;(14, 27, 31, 6, 39223);והקריחו אליך קרחה וחגרו שקים ובכו אליך במר נפש מספד מר
(59567, -77, 4);[8, 10, 300, 40];משיח;15035;(14, 40, 17, 4, 15035);החיצונה;2;(14, 40, 17, 15, 59567);ויביאני אל החצר החיצונה והנה לשכות ורצפה עשוי לחצר סביב סביב שלשים לשכות אל הרצפה
