(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(12532, -100, 4);[40, 300, 10, 8];משיח;3016;(36, 9, 1, 13, 3016);מעמי;3;(36, 9, 1, 56, 12532);וככלות אלה נגשו אלי השרים לאמר לא נבדלו העם ישראל והכהנים והלוים מעמי הארצות כתעבתיהם לכנעני החתי הפרזי היבוסי העמני המאבי המצרי והאמרי
(25676, -98, 4);[40, 300, 10, 8];משיח;6159;(37, 7, 51, 2, 6159);גזם;3;(37, 7, 51, 6, 25676);בני גזם בני עזא בני פסח
(13892, -96, 4);[40, 300, 10, 8];משיח;3326;(36, 10, 2, 15, 3326);מעמי;3;(36, 10, 2, 68, 13892);ויען שכניה בן יחיאל מבני עולם ויאמר לעזרא אנחנו מעלנו באלהינו ונשב נשים נכריות מעמי הארץ ועתה יש מקוה לישראל על זאת
(22480, -96, 4);[40, 300, 10, 8];משיח;5379;(37, 5, 15, 15, 5379);ארבעים;6;(37, 5, 15, 64, 22480);והפחות הראשנים אשר לפני הכבידו על העם ויקחו מהם בלחם ויין אחר כסף שקלים ארבעים גם נעריהם שלטו על העם ואני לא עשיתי כן מפני יראת אלהים
(31944, -95, 4);[40, 300, 10, 8];משיח;7637;(37, 10, 35, 15, 7637);מזמנים;6;(37, 10, 35, 75, 31944);והגורלות הפלנו על קרבן העצים הכהנים הלוים והעם להביא לבית אלהינו לבית אבתינו לעתים מזמנים שנה בשנה לבער על מזבח יהוה אלהינו ככתוב בתורה
(22702, -94, 4);[40, 300, 10, 8];משיח;5434;(37, 5, 18, 16, 5434);ימים;4;(37, 5, 18, 58, 22702);ואשר היה נעשה ליום אחד שור אחד צאן שש בררות וצפרים נעשו לי ובין עשרת ימים בכל יין להרבה ועם זה לחם הפחה לא בקשתי כי כבדה העבדה על העם הזה
(7814, -93, 4);[40, 300, 10, 8];משיח;1892;(36, 6, 10, 7, 1892);ומצלין;2;(36, 6, 10, 30, 7814);די להון מהקרבין ניחוחין לאלה שמיא ומצלין לחיי מלכא ובנוהי
(1946, -90, 4);[40, 300, 10, 8];משיח;471;(36, 2, 42, 16, 471);מאה;1;(36, 2, 42, 54, 1946);בני השערים בני שלום בני אטר בני טלמן בני עקוב בני חטיטא בני שבי הכל מאה שלשים ותשעה
(20207, -90, 4);[40, 300, 10, 8];משיח;4851;(37, 3, 36, 7, 4851);חרפתם;5;(37, 3, 36, 29, 20207);שמע אלהינו כי היינו בוזה והשב חרפתם אל ראשם ותנם לבזה בארץ שביה
(26598, -90, 4);[40, 300, 10, 8];משיח;6378;(37, 7, 72, 5, 6378);והמשררים;3;(37, 7, 72, 28, 26598);וישבו הכהנים והלוים והשוערים והמשררים ומן העם והנתינים וכל ישראל בעריהם ויגע החדש השביעי ובני ישראל בעריהם
(23992, -79, 4);[40, 300, 10, 8];משיח;5749;(37, 6, 18, 18, 5749);משלם;4;(37, 6, 18, 63, 23992);כי רבים ביהודה בעלי שבועה לו כי חתן הוא לשכניה בן ארח ויהוחנן בנו לקח את בת משלם בן ברכיה
(22218, -78, 4);[40, 300, 10, 8];משיח;5312;(37, 5, 13, 7, 5312);האלהים;6;(37, 5, 13, 29, 22218);גם חצני נערתי ואמרה ככה ינער האלהים את כל האיש אשר לא יקים את הדבר הזה מביתו ומיגיעו וככה יהיה נעור ורק ויאמרו כל הקהל אמן ויהללו את יהוה ויעש העם כדבר הזה
(20654, -76, 4);[40, 300, 10, 8];משיח;4956;(37, 4, 6, 10, 4956);פעמים;3;(37, 4, 6, 43, 20654);ויהי כאשר באו היהודים הישבים אצלם ויאמרו לנו עשר פעמים מכל המקמות אשר תשובו עלינו
(37552, -76, 4);[40, 300, 10, 8];משיח;8903;(37, 13, 20, 5, 8903);ממכר;2;(37, 13, 20, 21, 37552);וילינו הרכלים ומכרי כל ממכר מחוץ לירושלם פעם ושתים
(4742, -74, 4);[40, 300, 10, 8];משיח;1128;(36, 4, 10, 2, 1128);אמיא;2;(36, 4, 10, 6, 4742);ושאר אמיא די הגלי אסנפר רבא ויקירא והותב המו בקריה די שמרין ושאר עבר נהרה וכענת
(10673, -72, 4);[40, 300, 10, 8];משיח;2596;(36, 8, 7, 2, 2596);עילם;4;(36, 8, 7, 9, 10673);ומבני עילם ישעיה בן עתליה ועמו שבעים הזכרים
(1580, -71, 4);[40, 300, 10, 8];משיח;381;(36, 2, 30, 3, 381);מאה;1;(36, 2, 30, 9, 1580);בני מגביש מאה חמשים וששה
(18780, -63, 4);[40, 300, 10, 8];משיח;4507;(37, 3, 13, 8, 4507);המה;2;(37, 3, 13, 29, 18780);את שער הגיא החזיק חנון וישבי זנוח המה בנוהו ויעמידו דלתתיו מנעליו ובריחיו ואלף אמה בחומה עד שער השפות
(18989, -56, 4);[40, 300, 10, 8];משיח;4555;(37, 3, 15, 20, 4555);חומת;3;(37, 3, 15, 83, 18989);ואת שער העין החזיק שלון בן כל חזה שר פלך המצפה הוא יבננו ויטללנו ויעמידו דלתתיו מנעליו ובריחיו ואת חומת ברכת השלח לגן המלך ועד המעלות היורדות מעיר דויד
(36328, -55, 4);[40, 300, 10, 8];משיח;8619;(37, 13, 2, 7, 8619);בלחם;4;(37, 13, 2, 22, 36328);כי לא קדמו את בני ישראל בלחם ובמים וישכר עליו את בלעם לקללו ויהפך אלהינו הקללה לברכה
(13393, -54, 4);[40, 300, 10, 8];משיח;3212;(36, 9, 11, 24, 3212);בטמאתם;6;(36, 9, 11, 97, 13393);אשר צוית ביד עבדיך הנביאים לאמר הארץ אשר אתם באים לרשתה ארץ נדה היא בנדת עמי הארצות בתועבתיהם אשר מלאוה מפה אל פה בטמאתם
(10590, -51, 4);[40, 300, 10, 8];משיח;2577;(36, 8, 4, 8, 2577);מאתים;5;(36, 8, 4, 36, 10590);מבני פחת מואב אליהועיני בן זרחיה ועמו מאתים הזכרים
