(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(53474, -99, 4);[8, 10, 300, 40];משיח;13577;(12, 52, 9, 4, 13577);חרבות;1;(12, 52, 9, 13, 53474);פצחו רננו יחדו חרבות ירושלם כי נחם יהוה עמו גאל ירושלם
(46374, -98, 4);[8, 10, 300, 40];משיח;11770;(12, 45, 13, 11, 11770);ישלח;4;(12, 45, 13, 48, 46374);אנכי העירתהו בצדק וכל דרכיו אישר הוא יבנה עירי וגלותי ישלח לא במחיר ולא בשחד אמר יהוה צבאות
(55094, -97, 4);[8, 10, 300, 40];משיח;13982;(12, 54, 12, 6, 13982);אקדח;4;(12, 54, 12, 30, 55094);ושמתי כדכד שמשתיך ושעריך לאבני אקדח וכל גבולך לאבני חפץ
(12195, -95, 4);[8, 10, 300, 40];משיח;3069;(12, 12, 1, 11, 3069);ותנחמני;4;(12, 12, 1, 39, 12195);ואמרת ביום ההוא אודך יהוה כי אנפת בי ישב אפך ותנחמני
(32365, -95, 4);[8, 10, 300, 40];משיח;8248;(12, 34, 6, 14, 8248);זבח;3;(12, 34, 6, 56, 32365);חרב ליהוה מלאה דם הדשנה מחלב מדם כרים ועתודים מחלב כליות אילים כי זבח ליהוה בבצרה וטבח גדול בארץ אדום
(35636, -93, 4);[8, 10, 300, 40];משיח;9084;(12, 37, 11, 10, 9084);להחרימם;3;(12, 37, 11, 36, 35636);הנה אתה שמעת אשר עשו מלכי אשור לכל הארצות להחרימם ואתה תנצל
(5815, -92, 4);[8, 10, 300, 40];משיח;1424;(12, 6, 6, 11, 1424);המזבח;5;(12, 6, 6, 45, 5815);ויעף אלי אחד מן השרפים ובידו רצפה במלקחים לקח מעל המזבח
(51071, -92, 4);[8, 10, 300, 40];משיח;12960;(12, 50, 1, 10, 12960);שלחתיה;3;(12, 50, 1, 32, 51071);כה אמר יהוה אי זה ספר כריתות אמכם אשר שלחתיה או מי מנושי אשר מכרתי אתכם לו הן בעונתיכם נמכרתם ובפשעיכם שלחה אמכם
(64334, -91, 4);[8, 10, 300, 40];משיח;16286;(12, 65, 8, 10, 16286);תשחיתהו;3;(12, 65, 8, 38, 64334);כה אמר יהוה כאשר ימצא התירוש באשכול ואמר אל תשחיתהו כי ברכה בו כן אעשה למען עבדי לבלתי השחית הכל
(10312, -90, 4);[8, 10, 300, 40];משיח;2595;(12, 10, 14, 4, 2595);לחיל;2;(12, 10, 14, 13, 10312);ותמצא כקן ידי לחיל העמים וכאסף ביצים עזבות כל הארץ אני אספתי ולא היה נדד כנף ופצה פה ומצפצף
(32168, -89, 4);[8, 10, 300, 40];משיח;8200;(12, 34, 3, 1, 8200);וחלליהם;2;(12, 34, 3, 2, 32168);וחלליהם ישלכו ופגריהם יעלה באשם ונמסו הרים מדמם
(34211, -87, 4);[8, 10, 300, 40];משיח;8713;(12, 36, 11, 15, 8713);אנחנו;3;(12, 36, 11, 55, 34211);ויאמר אליקים ושבנא ויואח אל רב שקה דבר נא אל עבדיך ארמית כי שמעים אנחנו ואל תדבר אלינו יהודית באזני העם אשר על החומה
(55803, -87, 4);[8, 10, 300, 40];משיח;14162;(12, 55, 9, 9, 14162);ומחשבתי;3;(12, 55, 9, 34, 55803);כי גבהו שמים מארץ כן גבהו דרכי מדרכיכם ומחשבתי ממחשבתיכם
(65835, -87, 4);[8, 10, 300, 40];משיח;16671;(12, 66, 8, 7, 16671);היוחל;4;(12, 66, 8, 22, 65835);מי שמע כזאת מי ראה כאלה היוחל ארץ ביום אחד אם יולד גוי פעם אחת כי חלה גם ילדה ציון את בניה
(12417, -86, 4);[8, 10, 300, 40];משיח;3124;(12, 13, 1, 4, 3124);חזה;1;(12, 13, 1, 10, 12417);משא בבל אשר חזה ישעיהו בן אמוץ
(13585, -86, 4);[8, 10, 300, 40];משיח;3412;(12, 14, 3, 3, 3412);הניח;4;(12, 14, 3, 12, 13585);והיה ביום הניח יהוה לך מעצבך ומרגזך ומן העבדה הקשה אשר עבד בך
(623, -85, 4);[8, 10, 300, 40];משיח;160;(12, 1, 12, 10, 160);חצרי;1;(12, 1, 12, 31, 623);כי תבאו לראות פני מי בקש זאת מידכם רמס חצרי
(56612, -85, 4);[8, 10, 300, 40];משיח;14368;(12, 56, 9, 7, 14368);חיתו;1;(12, 56, 9, 20, 56612);כל חיתו שדי אתיו לאכל כל חיתו ביער
(38223, -83, 4);[8, 10, 300, 40];משיח;9742;(12, 38, 21, 6, 9742);וימרחו;5;(12, 38, 21, 29, 38223);ויאמר ישעיהו ישאו דבלת תאנים וימרחו על השחין ויחי
(48028, -80, 4);[8, 10, 300, 40];משיח;12199;(12, 47, 7, 13, 12199);אחריתה;2;(12, 47, 7, 42, 48028);ותאמרי לעולם אהיה גברת עד לא שמת אלה על לבך לא זכרת אחריתה
(13728, -79, 4);[8, 10, 300, 40];משיח;3452;(12, 14, 6, 12, 3452);חשך;1;(12, 14, 6, 40, 13728);מכה עמים בעברה מכת בלתי סרה רדה באף גוים מרדף בלי חשך
(4896, -78, 4);[8, 10, 300, 40];משיח;1189;(12, 5, 20, 8, 1189);חשך;1;(12, 5, 20, 27, 4896);הוי האמרים לרע טוב ולטוב רע שמים חשך לאור ואור לחשך שמים מר למתוק ומתוק למר
(12195, -78, 4);[8, 10, 300, 40];משיח;3069;(12, 12, 1, 11, 3069);ותנחמני;4;(12, 12, 1, 39, 12195);ואמרת ביום ההוא אודך יהוה כי אנפת בי ישב אפך ותנחמני
(52760, -78, 4);[8, 10, 300, 40];משיח;13389;(12, 51, 18, 8, 13389);מחזיק;2;(12, 51, 18, 26, 52760);אין מנהל לה מכל בנים ילדה ואין מחזיק בידה מכל בנים גדלה
(31992, -77, 4);[8, 10, 300, 40];משיח;8151;(12, 33, 23, 2, 8151);חבליך;1;(12, 33, 23, 5, 31992);נטשו חבליך בל יחזקו כן תרנם בל פרשו נס אז חלק עד שלל מרבה פסחים בזזו בז
(57922, -77, 4);[8, 10, 300, 40];משיח;14707;(12, 58, 2, 21, 14707);יחפצון;2;(12, 58, 2, 86, 57922);ואותי יום יום ידרשון ודעת דרכי יחפצון כגוי אשר צדקה עשה ומשפט אלהיו לא עזב ישאלוני משפטי צדק קרבת אלהים יחפצון
(19834, -73, 4);[8, 10, 300, 40];משיח;5017;(12, 22, 2, 13, 5017);מלחמה;3;(12, 22, 2, 49, 19834);תשאות מלאה עיר הומיה קריה עליזה חלליך לא חללי חרב ולא מתי מלחמה
(25890, -69, 4);[8, 10, 300, 40];משיח;6585;(12, 28, 18, 5, 6585);וחזותכם;2;(12, 28, 18, 17, 25890);וכפר בריתכם את מות וחזותכם את שאול לא תקום שוט שוטף כי יעבר והייתם לו למרמס
(30682, -68, 4);[8, 10, 300, 40];משיח;7817;(12, 32, 12, 6, 7817);חמד;1;(12, 32, 12, 17, 30682);על שדים ספדים על שדי חמד על גפן פריה
(50505, -67, 4);[8, 10, 300, 40];משיח;12813;(12, 49, 18, 9, 12813);חי;1;(12, 49, 18, 30, 50505);שאי סביב עיניך וראי כלם נקבצו באו לך חי אני נאם יהוה כי כלם כעדי תלבשי ותקשרים ככלה
(7946, -66, 4);[8, 10, 300, 40];משיח;1995;(12, 8, 9, 9, 1995);וחתו;2;(12, 8, 9, 36, 7946);רעו עמים וחתו והאזינו כל מרחקי ארץ התאזרו וחתו התאזרו וחתו
(18105, -66, 4);[8, 10, 300, 40];משיח;4575;(12, 19, 17, 11, 4575);יפחד;3;(12, 19, 17, 44, 18105);והיתה אדמת יהודה למצרים לחגא כל אשר יזכיר אתה אליו יפחד מפני עצת יהוה צבאות אשר הוא יועץ עליו
(52134, -65, 4);[8, 10, 300, 40];משיח;13233;(12, 51, 7, 10, 13233);חרפת;1;(12, 51, 7, 33, 52134);שמעו אלי ידעי צדק עם תורתי בלבם אל תיראו חרפת אנוש ומגדפתם אל תחתו
(52563, -65, 4);[8, 10, 300, 40];משיח;13340;(12, 51, 14, 9, 13340);לחמו;2;(12, 51, 14, 31, 52563);מהר צעה להפתח ולא ימות לשחת ולא יחסר לחמו
(43750, -64, 4);[8, 10, 300, 40];משיח;11112;(12, 43, 19, 3, 11112);חדשה;1;(12, 43, 19, 8, 43750);הנני עשה חדשה עתה תצמח הלוא תדעוה אף אשים במדבר דרך בישמון נהרות
(39583, -62, 4);[8, 10, 300, 40];משיח;10094;(12, 40, 17, 7, 10094);נחשבו;2;(12, 40, 17, 25, 39583);כל הגוים כאין נגדו מאפס ותהו נחשבו לו
(46374, -61, 4);[8, 10, 300, 40];משיח;11770;(12, 45, 13, 11, 11770);ישלח;4;(12, 45, 13, 48, 46374);אנכי העירתהו בצדק וכל דרכיו אישר הוא יבנה עירי וגלותי ישלח לא במחיר ולא בשחד אמר יהוה צבאות
(47590, -60, 4);[8, 10, 300, 40];משיח;12082;(12, 46, 11, 5, 12082);מרחק;3;(12, 46, 11, 18, 47590);קרא ממזרח עיט מארץ מרחק איש עצתו אף דברתי אף אביאנה יצרתי אף אעשנה
(17380, -57, 4);[8, 10, 300, 40];משיח;4393;(12, 19, 2, 6, 4393);באחיו;3;(12, 19, 2, 30, 17380);וסכסכתי מצרים במצרים ונלחמו איש באחיו ואיש ברעהו עיר בעיר ממלכה בממלכה
(17665, -56, 4);[8, 10, 300, 40];משיח;4462;(12, 19, 8, 7, 4462);חכה;1;(12, 19, 8, 29, 17665);ואנו הדיגים ואבלו כל משליכי ביאור חכה ופרשי מכמרת על פני מים אמללו
(52483, -55, 4);[8, 10, 300, 40];משיח;13319;(12, 51, 13, 8, 13319);ותפחד;4;(12, 51, 13, 31, 52483);ותשכח יהוה עשך נוטה שמים ויסד ארץ ותפחד תמיד כל היום מפני חמת המציק כאשר כונן להשחית ואיה חמת המציק
(18659, -54, 4);[8, 10, 300, 40];משיח;4706;(12, 20, 1, 10, 4706);וילחם;4;(12, 20, 1, 39, 18659);בשנת בא תרתן אשדודה בשלח אתו סרגון מלך אשור וילחם באשדוד וילכדה
(25713, -50, 4);[8, 10, 300, 40];משיח;6538;(12, 28, 15, 10, 6538);חזה;1;(12, 28, 15, 34, 25713);כי אמרתם כרתנו ברית את מות ועם שאול עשינו חזה שיט שוטף כי עבר לא יבואנו כי שמנו כזב מחסנו ובשקר נסתרנו
(13728, -49, 4);[8, 10, 300, 40];משיח;3452;(12, 14, 6, 12, 3452);חשך;1;(12, 14, 6, 40, 13728);מכה עמים בעברה מכת בלתי סרה רדה באף גוים מרדף בלי חשך
(41659, -49, 4);[8, 10, 300, 40];משיח;10605;(12, 41, 29, 6, 10605);רוח;3;(12, 41, 29, 20, 41659);הן כלם און אפס מעשיהם רוח ותהו נסכיהם
(16742, -47, 4);[8, 10, 300, 40];משיח;4225;(12, 17, 13, 9, 4225);ממרחק;4;(12, 17, 13, 35, 16742);לאמים כשאון מים רבים ישאון וגער בו ונס ממרחק ורדף כמץ הרים לפני רוח וכגלגל לפני סופה
(19632, -47, 4);[8, 10, 300, 40];משיח;4962;(12, 21, 15, 6, 4962);חרב;1;(12, 21, 15, 20, 19632);כי מפני חרבות נדדו מפני חרב נטושה ומפני קשת דרוכה ומפני כבד מלחמה
(57050, -47, 4);[8, 10, 300, 40];משיח;14484;(12, 57, 6, 12, 14484);מנחה;3;(12, 57, 6, 41, 57050);בחלקי נחל חלקך הם הם גורלך גם להם שפכת נסך העלית מנחה העל אלה אנחם
(47784, -46, 4);[8, 10, 300, 40];משיח;12132;(12, 47, 2, 3, 12132);וטחני;3;(12, 47, 2, 10, 47784);קחי רחים וטחני קמח גלי צמתך חשפי שבל גלי שוק עברי נהרות
(58166, -46, 4);[8, 10, 300, 40];משיח;14767;(12, 58, 6, 11, 14767);ושלח;4;(12, 58, 6, 43, 58166);הלוא זה צום אבחרהו פתח חרצבות רשע התר אגדות מוטה ושלח רצוצים חפשים וכל מוטה תנתקו
(25525, -44, 4);[8, 10, 300, 40];משיח;6487;(12, 28, 12, 5, 6487);המנוחה;5;(12, 28, 12, 19, 25525);אשר אמר אליהם זאת המנוחה הניחו לעיף וזאת המרגעה ולא אבוא שמוע
(56568, -43, 4);[8, 10, 300, 40];משיח;14356;(12, 56, 8, 5, 14356);נדחי;3;(12, 56, 8, 18, 56568);נאם אדני יהוה מקבץ נדחי ישראל עוד אקבץ עליו לנקבציו
(56524, -41, 4);[8, 10, 300, 40];משיח;14344;(12, 56, 7, 12, 14344);מזבחי;4;(12, 56, 7, 58, 56524);והביאותים אל הר קדשי ושמחתים בבית תפלתי עולתיהם וזבחיהם לרצון על מזבחי כי ביתי בית תפלה יקרא לכל העמים
(34962, -37, 4);[8, 10, 300, 40];משיח;8910;(12, 37, 1, 4, 8910);חזקיהו;1;(12, 37, 1, 13, 34962);ויהי כשמע המלך חזקיהו ויקרע את בגדיו ויתכס בשק ויבא בית יהוה
(42657, -34, 4);[8, 10, 300, 40];משיח;10842;(12, 42, 22, 6, 10842);בחורים;2;(12, 42, 22, 20, 42657);והוא עם בזוז ושסוי הפח בחורים כלם ובבתי כלאים החבאו היו לבז ואין מציל משסה ואין אמר השב
(1979, -32, 4);[8, 10, 300, 40];משיח;484;(12, 2, 10, 6, 484);פחד;2;(12, 2, 10, 22, 1979);בוא בצור והטמן בעפר מפני פחד יהוה ומהדר גאנו
(56030, -32, 4);[8, 10, 300, 40];משיח;14220;(12, 55, 13, 1, 14220);תחת;2;(12, 55, 13, 2, 56030);תחת הנעצוץ יעלה ברוש תחת הסרפד יעלה הדס והיה ליהוה לשם לאות עולם לא יכרת
(52100, -31, 4);[8, 10, 300, 40];משיח;13223;(12, 51, 6, 24, 13223);תחת;2;(12, 51, 6, 101, 52100);שאו לשמים עיניכם והביטו אל הארץ מתחת כי שמים כעשן נמלחו והארץ כבגד תבלה וישביה כמו כן ימותון וישועתי לעולם תהיה וצדקתי לא תחת
(50883, -30, 4);[8, 10, 300, 40];משיח;12909;(12, 49, 24, 3, 12909);מלקוח;5;(12, 49, 24, 14, 50883);היקח מגבור מלקוח ואם שבי צדיק ימלט
(56859, -29, 4);[8, 10, 300, 40];משיח;14433;(12, 57, 2, 3, 14433);ינוחו;4;(12, 57, 2, 12, 56859);יבוא שלום ינוחו על משכבותם הלך נכחו
(49654, -26, 4);[8, 10, 300, 40];משיח;12604;(12, 49, 2, 4, 12604);חדה;1;(12, 49, 2, 11, 49654);וישם פי כחרב חדה בצל ידו החביאני וישימני לחץ ברור באשפתו הסתירני
